x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3,dist4
4,7,1,2021-06-22 21:55:04.590000,-89,-89,-90,-255,9.2612,9.2612,10.0000,3162277.6602
4,7,1,2021-06-22 21:55:04.590000,-255,-87,-86,-255,3162277.6602,7.9433,7.3564,3162277.6602
4,7,1,2021-06-22 21:55:04.590000,-255,-83,-255,-255,3162277.6602,5.8434,3162277.6602,3162277.6602
4,7,1,2021-06-22 21:55:04.590000,-255,-90,-255,-255,3162277.6602,10.0000,3162277.6602,3162277.6602
4,7,1,2021-06-22 21:55:04.590000,-255,-89,-255,-255,3162277.6602,9.2612,3162277.6602,3162277.6602
4,7,1,2021-06-22 21:56:04.590000,-93,-88,-91,-255,12.5893,8.5770,10.7978,3162277.6602
4,7,1,2021-06-22 21:56:04.590000,-83,-85,-93,-255,5.8434,6.8129,12.5893,3162277.6602
4,7,1,2021-06-22 21:56:04.590000,-255,-85,-255,-255,3162277.6602,6.8129,3162277.6602,3162277.6602
4,7,1,2021-06-22 21:57:04.590000,-92,-86,-84,-255,11.6591,7.3564,6.3096,3162277.6602
4,7,1,2021-06-22 21:57:04.590000,-255,-85,-85,-255,3162277.6602,6.8129,6.8129,3162277.6602
4,7,1,2021-06-22 21:57:04.590000,-255,-86,-92,-255,3162277.6602,7.3564,11.6591,3162277.6602
4,7,1,2021-06-22 21:57:04.590000,-255,-84,-90,-255,3162277.6602,6.3096,10.0000,3162277.6602
4,7,1,2021-06-22 21:57:04.590000,-255,-88,-255,-255,3162277.6602,8.5770,3162277.6602,3162277.6602
4,7,1,2021-06-22 21:58:04.590000,-89,-85,-94,-255,9.2612,6.8129,13.5936,3162277.6602
4,7,1,2021-06-22 21:58:04.590000,-92,-89,-89,-255,11.6591,9.2612,9.2612,3162277.6602
4,7,1,2021-06-22 21:58:04.590000,-91,-86,-255,-255,10.7978,7.3564,3162277.6602,3162277.6602
4,7,1,2021-06-22 21:58:04.590000,-255,-86,-255,-255,3162277.6602,7.3564,3162277.6602,3162277.6602
4,7,1,2021-06-22 21:59:04.590000,-255,-87,-85,-255,3162277.6602,7.9433,6.8129,3162277.6602
4,7,1,2021-06-22 21:59:04.590000,-255,-85,-90,-255,3162277.6602,6.8129,10.0000,3162277.6602
4,7,1,2021-06-22 21:59:04.590000,-255,-91,-86,-255,3162277.6602,10.7978,7.3564,3162277.6602
4,7,1,2021-06-22 21:59:04.590000,-255,-86,-92,-255,3162277.6602,7.3564,11.6591,3162277.6602
4,5,1,2021-06-22 22:01:04.590000,-255,-91,-255,-255,3162277.6602,10.7978,3162277.6602,3162277.6602
4,5,1,2021-06-22 22:02:04.590000,-86,-89,-86,-255,7.3564,9.2612,7.3564,3162277.6602
4,5,1,2021-06-22 22:02:04.590000,-82,-89,-96,-255,5.4117,9.2612,15.8489,3162277.6602
4,5,1,2021-06-22 22:03:04.590000,-84,-89,-84,-255,6.3096,9.2612,6.3096,3162277.6602
4,5,1,2021-06-22 22:03:04.590000,-89,-93,-97,-255,9.2612,12.5893,17.1133,3162277.6602
4,5,1,2021-06-22 22:03:04.590000,-83,-255,-255,-255,5.8434,3162277.6602,3162277.6602,3162277.6602
4,5,1,2021-06-22 22:03:04.590000,-82,-255,-255,-255,5.4117,3162277.6602,3162277.6602,3162277.6602
4,5,1,2021-06-22 22:04:04.590000,-89,-96,-89,-255,9.2612,15.8489,9.2612,3162277.6602
4,5,1,2021-06-22 22:04:04.590000,-255,-91,-83,-255,3162277.6602,10.7978,5.8434,3162277.6602
4,5,1,2021-06-22 22:04:04.590000,-255,-255,-85,-255,3162277.6602,3162277.6602,6.8129,3162277.6602
4,5,1,2021-06-22 22:04:04.590000,-255,-255,-84,-255,3162277.6602,3162277.6602,6.3096,3162277.6602
4,5,1,2021-06-22 22:05:04.590000,-83,-87,-83,-255,5.8434,7.9433,5.8434,3162277.6602
4,5,1,2021-06-22 22:05:04.590000,-82,-88,-255,-255,5.4117,8.5770,3162277.6602,3162277.6602
