x,y,z,date,scanner1,scanner2,scanner3,scanner4
0,6,1,2021-06-18 13:58:22.124000,-91,-91,-89,-82
0,6,1,2021-06-18 13:58:22.124000,-90,-94,-95,-87
0,6,1,2021-06-18 13:58:22.124000,-255,-255,-89,-86
0,6,1,2021-06-18 13:58:22.124000,-255,-255,-255,-86
0,6,1,2021-06-18 13:58:22.124000,-255,-255,-255,-86
0,6,1,2021-06-18 13:58:22.124000,-255,-255,-255,-85
0,6,1,2021-06-18 13:59:22.124000,-90,-93,-90,-87
0,6,1,2021-06-18 13:59:22.124000,-91,-93,-96,-85
0,6,1,2021-06-18 13:59:22.124000,-255,-255,-93,-83
0,6,1,2021-06-18 13:59:22.124000,-255,-255,-255,-88
0,6,1,2021-06-18 13:59:22.124000,-255,-255,-255,-87
0,6,1,2021-06-18 13:59:22.124000,-255,-255,-255,-85
0,6,1,2021-06-18 14:00:22.124000,-90,-91,-97,-84
0,6,1,2021-06-18 14:00:22.124000,-255,-96,-90,-85
0,6,1,2021-06-18 14:00:22.124000,-255,-255,-94,-87
0,6,1,2021-06-18 14:00:22.124000,-255,-255,-255,-83
0,6,1,2021-06-18 14:00:22.124000,-255,-255,-255,-91
0,6,1,2021-06-18 14:00:22.124000,-255,-255,-255,-87
0,6,1,2021-06-18 14:00:22.124000,-255,-255,-255,-90
0,6,1,2021-06-18 14:01:22.124000,-90,-255,-89,-86
0,6,1,2021-06-18 14:01:22.124000,-94,-255,-93,-87
0,6,1,2021-06-18 14:01:22.124000,-92,-255,-93,-86
0,6,1,2021-06-18 14:01:22.124000,-255,-255,-89,-84
0,6,1,2021-06-18 14:01:22.124000,-255,-255,-93,-86
0,6,1,2021-06-18 14:01:22.124000,-255,-255,-255,-86
0,6,1,2021-06-18 14:02:22.124000,-90,-92,-255,-86
0,6,1,2021-06-18 14:02:22.124000,-88,-255,-255,-87
0,6,1,2021-06-18 14:02:22.124000,-255,-255,-255,-85
0,6,1,2021-06-18 14:02:22.124000,-255,-255,-255,-86
0,6,1,2021-06-18 14:02:22.124000,-255,-255,-255,-85
0,6,1,2021-06-18 14:02:22.124000,-255,-255,-255,-86
2,4,1,2021-06-18 14:05:22.124000,-255,-255,-255,-74
2,4,1,2021-06-18 14:05:22.124000,-255,-255,-255,-79
2,4,1,2021-06-18 14:05:22.124000,-255,-255,-255,-80
2,4,1,2021-06-18 14:05:22.124000,-255,-255,-255,-73
2,4,1,2021-06-18 14:05:22.124000,-255,-255,-255,-72
2,4,1,2021-06-18 14:05:22.124000,-255,-255,-255,-74
2,4,1,2021-06-18 14:06:22.124000,-255,-255,-255,-72
2,4,1,2021-06-18 14:06:22.124000,-255,-255,-255,-74
2,4,1,2021-06-18 14:06:22.124000,-255,-255,-255,-81
2,4,1,2021-06-18 14:06:22.124000,-255,-255,-255,-72
2,4,1,2021-06-18 14:07:22.124000,-255,-255,-255,-74
2,4,1,2021-06-18 14:07:22.124000,-255,-255,-255,-74
2,4,1,2021-06-18 14:07:22.124000,-255,-255,-255,-74
2,4,1,2021-06-18 14:07:22.124000,-255,-255,-255,-84
2,4,1,2021-06-18 14:08:22.124000,-255,-255,-255,-81
2,4,1,2021-06-18 14:08:22.124000,-255,-255,-255,-84
2,4,1,2021-06-18 14:08:22.124000,-255,-255,-255,-73
0,5,1,2021-06-18 14:10:22.124000,-82,-91,-93,-73
0,5,1,2021-06-18 14:10:22.124000,-81,-91,-93,-73
0,5,1,2021-06-18 14:10:22.124000,-89,-255,-93,-74
0,5,1,2021-06-18 14:10:22.124000,-82,-255,-255,-74
0,5,1,2021-06-18 14:10:22.124000,-255,-255,-255,-82
0,5,1,2021-06-18 14:10:22.124000,-255,-255,-255,-81
0,5,1,2021-06-18 14:10:22.124000,-255,-255,-255,-73
0,5,1,2021-06-18 14:11:22.124000,-88,-90,-96,-77
0,5,1,2021-06-18 14:11:22.124000,-81,-90,-255,-77
0,5,1,2021-06-18 14:11:22.124000,-90,-92,-255,-71
0,5,1,2021-06-18 14:11:22.124000,-88,-255,-255,-72
0,5,1,2021-06-18 14:11:22.124000,-82,-255,-255,-77
0,5,1,2021-06-18 14:11:22.124000,-90,-255,-255,-71
0,5,1,2021-06-18 14:11:22.124000,-90,-255,-255,-255
0,5,1,2021-06-18 14:12:22.124000,-81,-90,-255,-77
0,5,1,2021-06-18 14:12:22.124000,-89,-255,-255,-71
0,5,1,2021-06-18 14:12:22.124000,-81,-255,-255,-71
0,5,1,2021-06-18 14:12:22.124000,-82,-255,-255,-71
0,5,1,2021-06-18 14:12:22.124000,-90,-255,-255,-77
0,5,1,2021-06-18 14:12:22.124000,-81,-255,-255,-255
0,5,1,2021-06-18 14:13:22.124000,-81,-255,-255,-72
0,5,1,2021-06-18 14:13:22.124000,-255,-255,-255,-77
0,5,1,2021-06-18 14:13:22.124000,-255,-255,-255,-71
0,5,1,2021-06-18 14:13:22.124000,-255,-255,-255,-71
0,5,1,2021-06-18 14:14:22.124000,-255,-91,-94,-77
0,5,1,2021-06-18 14:14:22.124000,-255,-255,-94,-71
0,5,1,2021-06-18 14:14:22.124000,-255,-255,-255,-71
0,5,1,2021-06-18 14:14:22.124000,-255,-255,-255,-72
0,5,1,2021-06-18 14:14:22.124000,-255,-255,-255,-72
