x,y,z,date,scanner1,scanner2,scanner3,scanner4
1,6,1,2021-06-18 12:42:50.955000,-93,-255,-255,-68
1,6,1,2021-06-18 12:42:50.955000,-90,-255,-255,-68
1,6,1,2021-06-18 12:42:50.955000,-91,-255,-255,-68
1,6,1,2021-06-18 12:43:50.955000,-88,-255,-255,-71
1,6,1,2021-06-18 12:43:50.955000,-92,-255,-255,-69
1,6,1,2021-06-18 12:43:50.955000,-91,-255,-255,-68
1,6,1,2021-06-18 12:43:50.955000,-255,-255,-255,-71
1,6,1,2021-06-18 12:44:50.955000,-89,-255,-255,-71
1,6,1,2021-06-18 12:44:50.955000,-91,-255,-255,-67
1,6,1,2021-06-18 12:44:50.955000,-90,-255,-255,-68
1,6,1,2021-06-18 12:44:50.955000,-255,-255,-255,-67
1,6,1,2021-06-18 12:44:50.955000,-255,-255,-255,-68
1,6,1,2021-06-18 12:44:50.955000,-255,-255,-255,-70
1,6,1,2021-06-18 12:45:50.955000,-255,-255,-255,-68
1,6,1,2021-06-18 12:45:50.955000,-255,-255,-255,-68
1,6,1,2021-06-18 12:45:50.955000,-255,-255,-255,-71
1,6,1,2021-06-18 12:45:50.955000,-255,-255,-255,-71
1,6,1,2021-06-18 12:45:50.955000,-255,-255,-255,-67
1,6,1,2021-06-18 12:45:50.955000,-255,-255,-255,-67
3,4,1,2021-06-18 12:52:50.955000,-84,-255,-255,-80
3,4,1,2021-06-18 12:52:50.955000,-84,-255,-255,-75
3,4,1,2021-06-18 12:52:50.955000,-86,-255,-255,-74
3,4,1,2021-06-18 12:52:50.955000,-255,-255,-255,-74
3,4,1,2021-06-18 12:52:50.955000,-255,-255,-255,-79
3,4,1,2021-06-18 12:52:50.955000,-255,-255,-255,-80
3,4,1,2021-06-18 12:53:50.955000,-84,-255,-255,-71
3,4,1,2021-06-18 12:53:50.955000,-82,-255,-255,-82
3,4,1,2021-06-18 12:53:50.955000,-82,-255,-255,-75
3,4,1,2021-06-18 12:54:50.955000,-84,-255,-255,-255
3,4,1,2021-06-18 12:54:50.955000,-89,-255,-255,-255
3,4,1,2021-06-18 12:54:50.955000,-83,-255,-255,-255
3,4,1,2021-06-18 12:55:50.955000,-83,-255,-255,-72
3,4,1,2021-06-18 12:55:50.955000,-255,-255,-255,-81
3,4,1,2021-06-18 12:55:50.955000,-255,-255,-255,-75
3,4,1,2021-06-18 12:55:50.955000,-255,-255,-255,-74
3,4,1,2021-06-18 12:55:50.955000,-255,-255,-255,-73
3,4,1,2021-06-18 12:55:50.955000,-255,-255,-255,-81
3,4,1,2021-06-18 12:56:50.955000,-82,-255,-255,-72
3,4,1,2021-06-18 12:56:50.955000,-86,-255,-255,-72
3,4,1,2021-06-18 12:56:50.955000,-82,-255,-255,-81
3,4,1,2021-06-18 12:56:50.955000,-255,-255,-255,-82
3,4,1,2021-06-18 12:56:50.955000,-255,-255,-255,-81
3,4,1,2021-06-18 12:56:50.955000,-255,-255,-255,-82
2,4,1,2021-06-18 12:58:50.955000,-92,-255,-255,-68
2,4,1,2021-06-18 12:58:50.955000,-89,-255,-255,-65
2,4,1,2021-06-18 12:58:50.955000,-90,-255,-255,-65
2,4,1,2021-06-18 12:58:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 12:58:50.955000,-255,-255,-255,-67
2,4,1,2021-06-18 12:59:50.955000,-93,-255,-255,-68
2,4,1,2021-06-18 12:59:50.955000,-91,-255,-255,-65
2,4,1,2021-06-18 12:59:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 12:59:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 12:59:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 12:59:50.955000,-255,-255,-255,-68
2,4,1,2021-06-18 13:00:50.955000,-90,-255,-255,-67
2,4,1,2021-06-18 13:00:50.955000,-91,-255,-255,-65
2,4,1,2021-06-18 13:00:50.955000,-255,-255,-255,-65
2,4,1,2021-06-18 13:00:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 13:00:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 13:00:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 13:00:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 13:00:50.955000,-255,-255,-255,-67
2,4,1,2021-06-18 13:01:50.955000,-92,-255,-255,-64
2,4,1,2021-06-18 13:01:50.955000,-93,-255,-255,-63
2,4,1,2021-06-18 13:01:50.955000,-255,-255,-255,-67
2,4,1,2021-06-18 13:01:50.955000,-255,-255,-255,-65
2,4,1,2021-06-18 13:01:50.955000,-255,-255,-255,-66
2,4,1,2021-06-18 13:01:50.955000,-255,-255,-255,-63
2,4,1,2021-06-18 13:02:50.955000,-255,-255,-255,-66
2,4,1,2021-06-18 13:02:50.955000,-255,-255,-255,-66
2,4,1,2021-06-18 13:02:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 13:02:50.955000,-255,-255,-255,-64
2,4,1,2021-06-18 13:02:50.955000,-255,-255,-255,-67
2,4,1,2021-06-18 13:02:50.955000,-255,-255,-255,-65
1,4,1,2021-06-18 13:04:50.955000,-255,-255,-255,-65
1,4,1,2021-06-18 13:04:50.955000,-255,-255,-255,-67
1,4,1,2021-06-18 13:04:50.955000,-255,-255,-255,-57
1,4,1,2021-06-18 13:04:50.955000,-255,-255,-255,-71
1,4,1,2021-06-18 13:04:50.955000,-255,-255,-255,-71
1,4,1,2021-06-18 13:04:50.955000,-255,-255,-255,-64
1,4,1,2021-06-18 13:05:50.955000,-93,-255,-255,-57
1,4,1,2021-06-18 13:05:50.955000,-93,-255,-255,-71
1,4,1,2021-06-18 13:05:50.955000,-255,-255,-255,-65
1,4,1,2021-06-18 13:06:50.955000,-91,-255,-255,-64
1,4,1,2021-06-18 13:06:50.955000,-92,-255,-255,-58
1,4,1,2021-06-18 13:06:50.955000,-255,-255,-255,-71
1,4,1,2021-06-18 13:06:50.955000,-255,-255,-255,-64
1,4,1,2021-06-18 13:06:50.955000,-255,-255,-255,-58
1,4,1,2021-06-18 13:06:50.955000,-255,-255,-255,-71
1,4,1,2021-06-18 13:07:50.955000,-91,-255,-255,-57
1,4,1,2021-06-18 13:07:50.955000,-90,-255,-255,-71
1,4,1,2021-06-18 13:07:50.955000,-255,-255,-255,-64
1,4,1,2021-06-18 13:07:50.955000,-255,-255,-255,-58
1,4,1,2021-06-18 13:07:50.955000,-255,-255,-255,-57
1,4,1,2021-06-18 13:08:50.955000,-93,-255,-255,-71
1,4,1,2021-06-18 13:08:50.955000,-255,-255,-255,-71
1,4,1,2021-06-18 13:08:50.955000,-255,-255,-255,-64
1,4,1,2021-06-18 13:08:50.955000,-255,-255,-255,-58
1,4,1,2021-06-18 13:08:50.955000,-255,-255,-255,-58
1,4,1,2021-06-18 13:09:50.955000,-91,-255,-255,-255
1,5,1,2021-06-18 13:10:50.955000,-255,-255,-255,-58
1,5,1,2021-06-18 13:10:50.955000,-255,-255,-255,-57
1,5,1,2021-06-18 13:10:50.955000,-255,-255,-255,-63
1,5,1,2021-06-18 13:10:50.955000,-255,-255,-255,-60
1,5,1,2021-06-18 13:10:50.955000,-255,-255,-255,-64
1,5,1,2021-06-18 13:11:50.955000,-91,-255,-255,-63
1,5,1,2021-06-18 13:11:50.955000,-91,-255,-255,-49
1,5,1,2021-06-18 13:11:50.955000,-92,-255,-255,-50
1,5,1,2021-06-18 13:11:50.955000,-255,-255,-255,-50
1,5,1,2021-06-18 13:11:50.955000,-255,-255,-255,-49
1,5,1,2021-06-18 13:12:50.955000,-91,-255,-255,-255
1,5,1,2021-06-18 13:12:50.955000,-92,-255,-255,-255
