x,y,z,date,scanner1,scanner2,scanner3,scanner4
4,7,1,2021-06-22 21:55:04.590000,-89,-89,-90,-255
4,7,1,2021-06-22 21:55:04.590000,-255,-87,-86,-255
4,7,1,2021-06-22 21:55:04.590000,-255,-83,-255,-255
4,7,1,2021-06-22 21:55:04.590000,-255,-90,-255,-255
4,7,1,2021-06-22 21:55:04.590000,-255,-89,-255,-255
4,7,1,2021-06-22 21:56:04.590000,-93,-88,-91,-255
4,7,1,2021-06-22 21:56:04.590000,-83,-85,-93,-255
4,7,1,2021-06-22 21:56:04.590000,-255,-85,-255,-255
4,7,1,2021-06-22 21:57:04.590000,-92,-86,-84,-255
4,7,1,2021-06-22 21:57:04.590000,-255,-85,-85,-255
4,7,1,2021-06-22 21:57:04.590000,-255,-86,-92,-255
4,7,1,2021-06-22 21:57:04.590000,-255,-84,-90,-255
4,7,1,2021-06-22 21:57:04.590000,-255,-88,-255,-255
4,7,1,2021-06-22 21:58:04.590000,-89,-85,-94,-255
4,7,1,2021-06-22 21:58:04.590000,-92,-89,-89,-255
4,7,1,2021-06-22 21:58:04.590000,-91,-86,-255,-255
4,7,1,2021-06-22 21:58:04.590000,-255,-86,-255,-255
4,7,1,2021-06-22 21:59:04.590000,-255,-87,-85,-255
4,7,1,2021-06-22 21:59:04.590000,-255,-85,-90,-255
4,7,1,2021-06-22 21:59:04.590000,-255,-91,-86,-255
4,7,1,2021-06-22 21:59:04.590000,-255,-86,-92,-255
4,5,1,2021-06-22 22:01:04.590000,-255,-91,-255,-255
4,5,1,2021-06-22 22:02:04.590000,-86,-89,-86,-255
4,5,1,2021-06-22 22:02:04.590000,-82,-89,-96,-255
4,5,1,2021-06-22 22:03:04.590000,-84,-89,-84,-255
4,5,1,2021-06-22 22:03:04.590000,-89,-93,-97,-255
4,5,1,2021-06-22 22:03:04.590000,-83,-255,-255,-255
4,5,1,2021-06-22 22:03:04.590000,-82,-255,-255,-255
4,5,1,2021-06-22 22:04:04.590000,-89,-96,-89,-255
4,5,1,2021-06-22 22:04:04.590000,-255,-91,-83,-255
4,5,1,2021-06-22 22:04:04.590000,-255,-255,-85,-255
4,5,1,2021-06-22 22:04:04.590000,-255,-255,-84,-255
4,5,1,2021-06-22 22:05:04.590000,-83,-87,-83,-255
4,5,1,2021-06-22 22:05:04.590000,-82,-88,-255,-255
4,5,1,2021-06-22 22:05:04.590000,-82,-255,-255,-255
4,5,1,2021-06-22 22:05:04.590000,-89,-255,-255,-255
4,5,1,2021-06-22 22:06:04.590000,-255,-255,-85,-255
4,5,1,2021-06-22 22:06:04.590000,-255,-255,-86,-255
4,5,1,2021-06-22 22:06:04.590000,-255,-255,-99,-255
4,6,1,2021-06-22 22:08:04.590000,-73,-83,-94,-255
4,6,1,2021-06-22 22:08:04.590000,-76,-89,-78,-255
4,6,1,2021-06-22 22:08:04.590000,-74,-84,-84,-255
4,6,1,2021-06-22 22:08:04.590000,-255,-255,-81,-255
4,6,1,2021-06-22 22:09:04.590000,-255,-82,-83,-255
4,6,1,2021-06-22 22:09:04.590000,-255,-86,-79,-255
4,6,1,2021-06-22 22:09:04.590000,-255,-80,-86,-255
4,6,1,2021-06-22 22:09:04.590000,-255,-84,-82,-255
4,6,1,2021-06-22 22:09:04.590000,-255,-83,-255,-255
4,6,1,2021-06-22 22:10:04.590000,-79,-82,-84,-255
4,6,1,2021-06-22 22:10:04.590000,-83,-93,-81,-255
4,6,1,2021-06-22 22:10:04.590000,-73,-85,-81,-255
4,6,1,2021-06-22 22:10:04.590000,-255,-82,-87,-255
4,6,1,2021-06-22 22:10:04.590000,-255,-81,-81,-255
4,6,1,2021-06-22 22:10:04.590000,-255,-81,-255,-255
4,6,1,2021-06-22 22:11:04.590000,-255,-255,-82,-255
4,6,1,2021-06-22 22:11:04.590000,-255,-255,-82,-255
4,6,1,2021-06-22 22:11:04.590000,-255,-255,-85,-255
4,6,1,2021-06-22 22:12:04.590000,-78,-255,-255,-255
4,6,1,2021-06-22 22:12:04.590000,-87,-255,-255,-255
4,6,1,2021-06-22 22:12:04.590000,-74,-255,-255,-255
4,5,1,2021-06-22 22:14:04.590000,-79,-75,-85,-255
4,5,1,2021-06-22 22:14:04.590000,-92,-82,-86,-255
4,5,1,2021-06-22 22:14:04.590000,-81,-74,-89,-255
4,5,1,2021-06-22 22:14:04.590000,-78,-73,-255,-255
4,5,1,2021-06-22 22:14:04.590000,-96,-86,-255,-255
4,5,1,2021-06-22 22:14:04.590000,-255,-72,-255,-255
4,5,1,2021-06-22 22:14:04.590000,-255,-73,-255,-255
4,5,1,2021-06-22 22:14:04.590000,-255,-85,-255,-255
4,5,1,2021-06-22 22:15:04.590000,-91,-72,-255,-255
