x,y,z,date,scanner1,scanner2,scanner3,scanner4
3,1,1,2021-06-08 15:59:30.265000,-255,-255,-62,-255
3,1,1,2021-06-08 16:00:30.265000,-93,-255,-70,-81
3,1,1,2021-06-08 16:00:30.265000,-88,-255,-63,-81
3,1,1,2021-06-08 16:00:30.265000,-91,-255,-62,-85
3,1,1,2021-06-08 16:00:30.265000,-88,-255,-72,-82
3,1,1,2021-06-08 16:00:30.265000,-255,-255,-255,-78
3,1,1,2021-06-08 16:01:30.265000,-87,-255,-69,-82
3,1,1,2021-06-08 16:01:30.265000,-91,-255,-70,-81
3,1,1,2021-06-08 16:01:30.265000,-255,-255,-61,-82
3,1,1,2021-06-08 16:01:30.265000,-255,-255,-71,-83
3,1,1,2021-06-08 16:01:30.265000,-255,-255,-68,-82
3,1,1,2021-06-08 16:01:30.265000,-255,-255,-60,-82
3,1,1,2021-06-08 16:01:30.265000,-255,-255,-71,-84
3,1,1,2021-06-08 16:02:30.265000,-90,-255,-84,-81
3,1,1,2021-06-08 16:02:30.265000,-255,-255,-70,-81
3,1,1,2021-06-08 16:02:30.265000,-255,-255,-61,-85
3,1,1,2021-06-08 16:02:30.265000,-255,-255,-62,-255
3,1,1,2021-06-08 16:02:30.265000,-255,-255,-63,-255
3,1,1,2021-06-08 16:03:30.265000,-88,-255,-71,-255
3,1,1,2021-06-08 16:03:30.265000,-89,-255,-61,-255
3,1,1,2021-06-08 16:03:30.265000,-89,-255,-71,-255
3,1,1,2021-06-08 16:03:30.265000,-255,-255,-71,-255
3,1,1,2021-06-08 16:03:30.265000,-255,-255,-59,-255
1,3,1,2021-06-08 16:06:30.265000,-255,-255,-73,-255
1,3,1,2021-06-08 16:06:30.265000,-255,-255,-81,-255
1,3,1,2021-06-08 16:06:30.265000,-255,-255,-72,-255
1,3,1,2021-06-08 16:06:30.265000,-255,-255,-80,-255
1,3,1,2021-06-08 16:06:30.265000,-255,-255,-85,-255
1,3,1,2021-06-08 16:06:30.265000,-255,-255,-82,-255
1,3,1,2021-06-08 16:07:30.265000,-255,-255,-80,-255
1,3,1,2021-06-08 16:07:30.265000,-255,-255,-72,-255
1,3,1,2021-06-08 16:07:30.265000,-255,-255,-80,-255
1,3,1,2021-06-08 16:07:30.265000,-255,-255,-72,-255
1,3,1,2021-06-08 16:08:30.265000,-255,-255,-72,-92
1,3,1,2021-06-08 16:08:30.265000,-255,-255,-72,-91
1,3,1,2021-06-08 16:08:30.265000,-255,-255,-72,-255
1,3,1,2021-06-08 16:08:30.265000,-255,-255,-83,-255
1,3,1,2021-06-08 16:08:30.265000,-255,-255,-73,-255
1,3,1,2021-06-08 16:08:30.265000,-255,-255,-80,-255
1,3,1,2021-06-08 16:09:30.265000,-255,-255,-72,-90
1,3,1,2021-06-08 16:09:30.265000,-255,-255,-80,-92
1,3,1,2021-06-08 16:09:30.265000,-255,-255,-73,-255
1,3,1,2021-06-08 16:09:30.265000,-255,-255,-81,-255
1,3,1,2021-06-08 16:09:30.265000,-255,-255,-73,-255
3,3,1,2021-06-08 16:11:30.265000,-92,-255,-255,-82
3,3,1,2021-06-08 16:11:30.265000,-92,-255,-255,-81
3,3,1,2021-06-08 16:11:30.265000,-88,-255,-255,-83
3,3,1,2021-06-08 16:11:30.265000,-89,-255,-255,-79
3,3,1,2021-06-08 16:11:30.265000,-255,-255,-255,-80
3,3,1,2021-06-08 16:11:30.265000,-255,-255,-255,-80
3,3,1,2021-06-08 16:11:30.265000,-255,-255,-255,-80
3,3,1,2021-06-08 16:12:30.265000,-92,-255,-77,-81
3,3,1,2021-06-08 16:12:30.265000,-90,-255,-76,-81
3,3,1,2021-06-08 16:12:30.265000,-90,-255,-255,-79
3,3,1,2021-06-08 16:12:30.265000,-91,-255,-255,-83
3,3,1,2021-06-08 16:12:30.265000,-89,-255,-255,-255
3,3,1,2021-06-08 16:13:30.265000,-90,-255,-77,-82
3,3,1,2021-06-08 16:13:30.265000,-91,-255,-71,-82
3,3,1,2021-06-08 16:13:30.265000,-90,-255,-77,-82
3,3,1,2021-06-08 16:13:30.265000,-255,-255,-72,-82
3,3,1,2021-06-08 16:13:30.265000,-255,-255,-77,-80
3,3,1,2021-06-08 16:14:30.265000,-86,-255,-72,-79
3,3,1,2021-06-08 16:14:30.265000,-89,-255,-71,-81
3,3,1,2021-06-08 16:14:30.265000,-93,-255,-75,-81
3,3,1,2021-06-08 16:14:30.265000,-89,-255,-76,-255
3,3,1,2021-06-08 16:15:30.265000,-90,-255,-71,-83
3,3,1,2021-06-08 16:15:30.265000,-90,-255,-99,-80
3,3,1,2021-06-08 16:15:30.265000,-89,-255,-71,-80
3,3,1,2021-06-08 16:15:30.265000,-92,-255,-76,-81
1,1,1,2021-06-08 16:17:30.265000,-88,-255,-52,-85
1,1,1,2021-06-08 16:17:30.265000,-91,-255,-57,-84
1,1,1,2021-06-08 16:17:30.265000,-90,-255,-53,-83
1,1,1,2021-06-08 16:17:30.265000,-255,-255,-57,-255
1,1,1,2021-06-08 16:17:30.265000,-255,-255,-57,-255
1,1,1,2021-06-08 16:17:30.265000,-255,-255,-53,-255
1,1,1,2021-06-08 16:17:30.265000,-255,-255,-57,-255
1,1,1,2021-06-08 16:18:30.265000,-87,-255,-54,-82
1,1,1,2021-06-08 16:18:30.265000,-88,-255,-53,-83
1,1,1,2021-06-08 16:18:30.265000,-90,-255,-57,-255
1,1,1,2021-06-08 16:18:30.265000,-89,-255,-57,-255
1,1,1,2021-06-08 16:19:30.265000,-91,-255,-53,-255
1,1,1,2021-06-08 16:19:30.265000,-91,-255,-79,-255
1,1,1,2021-06-08 16:19:30.265000,-89,-255,-57,-255
1,1,1,2021-06-08 16:19:30.265000,-87,-255,-52,-255
1,1,1,2021-06-08 16:19:30.265000,-255,-255,-78,-255
1,1,1,2021-06-08 16:19:30.265000,-255,-255,-53,-255
1,1,1,2021-06-08 16:19:30.265000,-255,-255,-57,-255
1,1,1,2021-06-08 16:20:30.265000,-90,-255,-57,-82
1,1,1,2021-06-08 16:20:30.265000,-89,-255,-56,-82
1,1,1,2021-06-08 16:20:30.265000,-255,-255,-53,-83
1,1,1,2021-06-08 16:20:30.265000,-255,-255,-55,-255
1,1,1,2021-06-08 16:20:30.265000,-255,-255,-55,-255
1,1,1,2021-06-08 16:21:30.265000,-255,-255,-56,-83
1,1,1,2021-06-08 16:21:30.265000,-255,-255,-56,-88
1,1,1,2021-06-08 16:21:30.265000,-255,-255,-57,-83
1,1,1,2021-06-08 16:21:30.265000,-255,-255,-56,-82
1,1,1,2021-06-08 16:21:30.265000,-255,-255,-52,-84
2,1,1,2021-06-08 16:23:30.265000,-86,-255,-42,-83
2,1,1,2021-06-08 16:23:30.265000,-92,-255,-43,-84
2,1,1,2021-06-08 16:23:30.265000,-87,-255,-43,-83
2,1,1,2021-06-08 16:23:30.265000,-255,-255,-51,-77
2,1,1,2021-06-08 16:23:30.265000,-255,-255,-255,-76
2,1,1,2021-06-08 16:23:30.265000,-255,-255,-255,-83
2,1,1,2021-06-08 16:24:30.265000,-87,-255,-52,-76
2,1,1,2021-06-08 16:24:30.265000,-88,-255,-43,-77
2,1,1,2021-06-08 16:24:30.265000,-89,-255,-52,-84
2,1,1,2021-06-08 16:24:30.265000,-87,-255,-43,-84
2,1,1,2021-06-08 16:25:30.265000,-88,-255,-43,-77
2,1,1,2021-06-08 16:25:30.265000,-94,-255,-43,-255
2,1,1,2021-06-08 16:25:30.265000,-87,-255,-51,-255
2,1,1,2021-06-08 16:25:30.265000,-90,-255,-43,-255
2,1,1,2021-06-08 16:25:30.265000,-91,-255,-255,-255
2,1,1,2021-06-08 16:26:30.265000,-90,-255,-70,-86
2,1,1,2021-06-08 16:26:30.265000,-91,-255,-43,-77
2,1,1,2021-06-08 16:26:30.265000,-255,-255,-76,-78
2,1,1,2021-06-08 16:26:30.265000,-255,-255,-42,-78
2,1,1,2021-06-08 16:26:30.265000,-255,-255,-52,-78
2,1,1,2021-06-08 16:26:30.265000,-255,-255,-43,-79
2,1,1,2021-06-08 16:26:30.265000,-255,-255,-255,-78
2,1,1,2021-06-08 16:27:30.265000,-89,-255,-43,-78
2,1,1,2021-06-08 16:27:30.265000,-86,-255,-42,-78
2,1,1,2021-06-08 16:27:30.265000,-87,-255,-47,-78
2,1,1,2021-06-08 16:27:30.265000,-88,-255,-43,-77
2,1,1,2021-06-08 16:27:30.265000,-255,-255,-42,-78
2,1,1,2021-06-08 16:27:30.265000,-255,-255,-42,-77
1,2,1,2021-06-08 16:29:30.265000,-93,-255,-63,-85
1,2,1,2021-06-08 16:29:30.265000,-84,-255,-59,-91
1,2,1,2021-06-08 16:29:30.265000,-90,-255,-59,-87
1,2,1,2021-06-08 16:29:30.265000,-255,-255,-64,-90
1,2,1,2021-06-08 16:29:30.265000,-255,-255,-60,-91
1,2,1,2021-06-08 16:29:30.265000,-255,-255,-255,-88
1,2,1,2021-06-08 16:29:30.265000,-255,-255,-255,-87
1,2,1,2021-06-08 16:30:30.265000,-91,-255,-61,-90
1,2,1,2021-06-08 16:30:30.265000,-91,-255,-59,-89
1,2,1,2021-06-08 16:30:30.265000,-85,-255,-59,-91
1,2,1,2021-06-08 16:30:30.265000,-91,-255,-60,-79
1,2,1,2021-06-08 16:30:30.265000,-255,-255,-60,-88
1,2,1,2021-06-08 16:30:30.265000,-255,-255,-63,-255
1,2,1,2021-06-08 16:31:30.265000,-84,-255,-255,-89
1,2,1,2021-06-08 16:31:30.265000,-92,-255,-255,-89
1,2,1,2021-06-08 16:31:30.265000,-91,-255,-255,-88
1,2,1,2021-06-08 16:31:30.265000,-255,-255,-255,-89
1,2,1,2021-06-08 16:31:30.265000,-255,-255,-255,-89
1,2,1,2021-06-08 16:31:30.265000,-255,-255,-255,-80
1,2,1,2021-06-08 16:32:30.265000,-83,-255,-60,-87
1,2,1,2021-06-08 16:32:30.265000,-84,-255,-62,-89
1,2,1,2021-06-08 16:32:30.265000,-91,-255,-60,-81
1,2,1,2021-06-08 16:32:30.265000,-255,-255,-61,-80
1,2,1,2021-06-08 16:32:30.265000,-255,-255,-60,-255
1,2,1,2021-06-08 16:32:30.265000,-255,-255,-60,-255
1,2,1,2021-06-08 16:33:30.265000,-92,-255,-64,-81
1,2,1,2021-06-08 16:33:30.265000,-90,-255,-64,-86
1,2,1,2021-06-08 16:33:30.265000,-83,-255,-63,-90
1,2,1,2021-06-08 16:33:30.265000,-93,-255,-60,-87
1,2,1,2021-06-08 16:33:30.265000,-255,-255,-63,-255
1,2,1,2021-06-08 16:33:30.265000,-255,-255,-59,-255
2,2,1,2021-06-08 16:35:30.265000,-255,-255,-86,-89
2,2,1,2021-06-08 16:35:30.265000,-255,-255,-59,-90
2,2,1,2021-06-08 16:35:30.265000,-255,-255,-60,-74
2,2,1,2021-06-08 16:35:30.265000,-255,-255,-64,-78
2,2,1,2021-06-08 16:35:30.265000,-255,-255,-52,-79
2,2,1,2021-06-08 16:35:30.265000,-255,-255,-255,-79
2,2,1,2021-06-08 16:35:30.265000,-255,-255,-255,-77
2,2,1,2021-06-08 16:36:30.265000,-99,-255,-255,-78
2,2,1,2021-06-08 16:36:30.265000,-87,-255,-255,-77
2,2,1,2021-06-08 16:36:30.265000,-255,-255,-255,-76
2,2,1,2021-06-08 16:36:30.265000,-255,-255,-255,-77
2,2,1,2021-06-08 16:36:30.265000,-255,-255,-255,-79
2,2,1,2021-06-08 16:37:30.265000,-90,-255,-255,-76
2,2,1,2021-06-08 16:37:30.265000,-94,-255,-255,-76
2,2,1,2021-06-08 16:37:30.265000,-87,-255,-255,-76
2,2,1,2021-06-08 16:37:30.265000,-255,-255,-255,-79
2,2,1,2021-06-08 16:37:30.265000,-255,-255,-255,-78
2,2,1,2021-06-08 16:37:30.265000,-255,-255,-255,-77
2,2,1,2021-06-08 16:38:30.265000,-95,-255,-58,-77
2,2,1,2021-06-08 16:38:30.265000,-87,-255,-59,-78
2,2,1,2021-06-08 16:38:30.265000,-96,-255,-78,-78
2,2,1,2021-06-08 16:38:30.265000,-89,-255,-255,-77
2,2,1,2021-06-08 16:38:30.265000,-255,-255,-255,-76
2,2,1,2021-06-08 16:38:30.265000,-255,-255,-255,-78
2,2,1,2021-06-08 16:39:30.265000,-94,-255,-63,-78
2,2,1,2021-06-08 16:39:30.265000,-88,-255,-63,-77
2,2,1,2021-06-08 16:39:30.265000,-88,-255,-59,-76
2,2,1,2021-06-08 16:39:30.265000,-255,-255,-59,-76
2,2,1,2021-06-08 16:39:30.265000,-255,-255,-63,-79
2,2,1,2021-06-08 16:39:30.265000,-255,-255,-52,-255
3,3,1,2021-06-08 16:42:30.265000,-57,-255,-77,-76
3,3,1,2021-06-08 16:42:30.265000,-67,-255,-73,-77
3,3,1,2021-06-08 16:42:30.265000,-65,-255,-78,-83
3,3,1,2021-06-08 16:42:30.265000,-88,-255,-72,-86
3,3,1,2021-06-08 16:42:30.265000,-65,-255,-77,-85
3,3,1,2021-06-08 16:42:30.265000,-255,-255,-71,-255
3,3,1,2021-06-08 16:42:30.265000,-255,-255,-72,-255
3,3,1,2021-06-08 16:43:30.265000,-66,-255,-72,-82
3,3,1,2021-06-08 16:43:30.265000,-65,-255,-71,-75
3,3,1,2021-06-08 16:43:30.265000,-70,-255,-72,-75
3,3,1,2021-06-08 16:43:30.265000,-65,-255,-73,-78
3,3,1,2021-06-08 16:43:30.265000,-66,-255,-92,-82
3,3,1,2021-06-08 16:43:30.265000,-68,-255,-72,-84
3,3,1,2021-06-08 16:43:30.265000,-66,-255,-255,-255
3,3,1,2021-06-08 16:43:30.265000,-69,-255,-255,-255
3,3,1,2021-06-08 16:44:30.265000,-66,-255,-72,-255
3,3,1,2021-06-08 16:44:30.265000,-67,-255,-94,-255
3,3,1,2021-06-08 16:44:30.265000,-68,-255,-71,-255
3,3,1,2021-06-08 16:44:30.265000,-66,-255,-72,-255
3,3,1,2021-06-08 16:44:30.265000,-255,-255,-72,-255
3,3,1,2021-06-08 16:45:30.265000,-68,-255,-255,-255
3,3,1,2021-06-08 16:45:30.265000,-66,-255,-255,-255
3,3,1,2021-06-08 16:45:30.265000,-66,-255,-255,-255
3,3,1,2021-06-08 16:45:30.265000,-70,-255,-255,-255
3,3,1,2021-06-08 16:46:30.265000,-65,-255,-78,-255
3,3,1,2021-06-08 16:46:30.265000,-69,-255,-77,-255
3,3,1,2021-06-08 16:46:30.265000,-68,-255,-73,-255
3,3,1,2021-06-08 16:46:30.265000,-66,-255,-72,-255
3,3,1,2021-06-08 16:46:30.265000,-66,-255,-77,-255
3,3,1,2021-06-08 16:46:30.265000,-68,-255,-77,-255
3,3,1,2021-06-08 16:46:30.265000,-66,-255,-71,-255
3,6,1,2021-06-08 16:48:30.265000,-80,-255,-79,-77
3,6,1,2021-06-08 16:48:30.265000,-75,-255,-77,-88
3,6,1,2021-06-08 16:48:30.265000,-79,-255,-84,-81
3,6,1,2021-06-08 16:48:30.265000,-77,-255,-75,-66
3,6,1,2021-06-08 16:48:30.265000,-77,-255,-79,-67
3,6,1,2021-06-08 16:48:30.265000,-82,-255,-255,-65
3,6,1,2021-06-08 16:48:30.265000,-75,-255,-255,-255
3,6,1,2021-06-08 16:49:30.265000,-84,-255,-76,-70
3,6,1,2021-06-08 16:49:30.265000,-77,-255,-80,-65
3,6,1,2021-06-08 16:49:30.265000,-81,-255,-82,-68
3,6,1,2021-06-08 16:49:30.265000,-79,-255,-81,-70
3,6,1,2021-06-08 16:49:30.265000,-83,-255,-255,-255
3,6,1,2021-06-08 16:50:30.265000,-80,-255,-76,-70
3,6,1,2021-06-08 16:50:30.265000,-76,-255,-77,-65
3,6,1,2021-06-08 16:50:30.265000,-80,-255,-81,-66
3,6,1,2021-06-08 16:50:30.265000,-83,-255,-75,-67
3,6,1,2021-06-08 16:50:30.265000,-76,-255,-81,-65
3,6,1,2021-06-08 16:50:30.265000,-80,-255,-255,-68
3,6,1,2021-06-08 16:51:30.265000,-80,-255,-76,-67
3,6,1,2021-06-08 16:51:30.265000,-75,-255,-79,-68
3,6,1,2021-06-08 16:51:30.265000,-80,-255,-80,-68
3,6,1,2021-06-08 16:51:30.265000,-78,-255,-255,-68
3,6,1,2021-06-08 16:51:30.265000,-81,-255,-255,-255
3,6,1,2021-06-08 16:52:30.265000,-76,-255,-77,-70
3,6,1,2021-06-08 16:52:30.265000,-81,-255,-77,-65
3,6,1,2021-06-08 16:52:30.265000,-75,-255,-81,-67
3,6,1,2021-06-08 16:52:30.265000,-79,-255,-79,-66
3,6,1,2021-06-08 16:52:30.265000,-82,-255,-255,-65
3,6,1,2021-06-08 16:52:30.265000,-81,-255,-255,-68
3,6,1,2021-06-08 16:52:30.265000,-77,-255,-255,-91
1,6,1,2021-06-08 16:55:30.265000,-85,-255,-255,-68
1,6,1,2021-06-08 16:55:30.265000,-79,-255,-255,-68
1,6,1,2021-06-08 16:55:30.265000,-83,-255,-255,-68
1,6,1,2021-06-08 16:55:30.265000,-90,-255,-255,-68
1,6,1,2021-06-08 16:55:30.265000,-80,-255,-255,-71
1,6,1,2021-06-08 16:55:30.265000,-255,-255,-255,-66
1,6,1,2021-06-08 16:55:30.265000,-255,-255,-255,-70
1,6,1,2021-06-08 16:56:30.265000,-81,-255,-255,-67
1,6,1,2021-06-08 16:56:30.265000,-84,-255,-255,-63
1,6,1,2021-06-08 16:56:30.265000,-83,-255,-255,-63
1,6,1,2021-06-08 16:56:30.265000,-81,-255,-255,-63
1,6,1,2021-06-08 16:56:30.265000,-255,-255,-255,-63
1,6,1,2021-06-08 16:57:30.265000,-84,-255,-255,-63
1,6,1,2021-06-08 16:57:30.265000,-81,-255,-255,-66
1,6,1,2021-06-08 16:57:30.265000,-81,-255,-255,-69
1,6,1,2021-06-08 16:57:30.265000,-85,-255,-255,-68
1,6,1,2021-06-08 16:57:30.265000,-82,-255,-255,-67
1,6,1,2021-06-08 16:58:30.265000,-87,-255,-255,-84
1,6,1,2021-06-08 16:58:30.265000,-85,-255,-255,-68
1,6,1,2021-06-08 16:58:30.265000,-90,-255,-255,-66
1,6,1,2021-06-08 16:58:30.265000,-86,-255,-255,-61
1,6,1,2021-06-08 16:58:30.265000,-82,-255,-255,-255
1,6,1,2021-06-08 16:59:30.265000,-255,-255,-255,-63
1,6,1,2021-06-08 16:59:30.265000,-255,-255,-255,-63
1,6,1,2021-06-08 16:59:30.265000,-255,-255,-255,-90
1,6,1,2021-06-08 16:59:30.265000,-255,-255,-255,-68
1,3,1,2021-06-08 17:01:30.265000,-101,-255,-255,-74
1,3,1,2021-06-08 17:01:30.265000,-73,-255,-255,-77
1,3,1,2021-06-08 17:01:30.265000,-70,-255,-255,-74
1,3,1,2021-06-08 17:01:30.265000,-72,-255,-255,-74
1,3,1,2021-06-08 17:01:30.265000,-72,-255,-255,-72
1,3,1,2021-06-08 17:01:30.265000,-70,-255,-255,-93
1,3,1,2021-06-08 17:01:30.265000,-255,-255,-255,-71
1,3,1,2021-06-08 17:02:30.265000,-72,-255,-255,-75
1,3,1,2021-06-08 17:02:30.265000,-69,-255,-255,-71
1,3,1,2021-06-08 17:02:30.265000,-72,-255,-255,-73
1,3,1,2021-06-08 17:02:30.265000,-70,-255,-255,-75
1,3,1,2021-06-08 17:02:30.265000,-72,-255,-255,-75
1,3,1,2021-06-08 17:02:30.265000,-255,-255,-255,-74
1,3,1,2021-06-08 17:03:30.265000,-69,-255,-255,-71
1,3,1,2021-06-08 17:03:30.265000,-72,-255,-255,-71
1,3,1,2021-06-08 17:03:30.265000,-70,-255,-255,-75
1,3,1,2021-06-08 17:03:30.265000,-72,-255,-255,-75
1,3,1,2021-06-08 17:03:30.265000,-72,-255,-255,-74
1,3,1,2021-06-08 17:03:30.265000,-72,-255,-255,-71
1,3,1,2021-06-08 17:03:30.265000,-255,-255,-255,-72
1,3,1,2021-06-08 17:04:30.265000,-73,-255,-255,-72
1,3,1,2021-06-08 17:04:30.265000,-72,-255,-255,-75
1,3,1,2021-06-08 17:04:30.265000,-69,-255,-255,-71
1,3,1,2021-06-08 17:04:30.265000,-72,-255,-255,-75
1,3,1,2021-06-08 17:04:30.265000,-71,-255,-255,-74
1,3,1,2021-06-08 17:04:30.265000,-255,-255,-255,-75
1,3,1,2021-06-08 17:04:30.265000,-255,-255,-255,-75
1,3,1,2021-06-08 17:05:30.265000,-72,-255,-255,-71
1,3,1,2021-06-08 17:05:30.265000,-70,-255,-255,-74
1,3,1,2021-06-08 17:05:30.265000,-72,-255,-255,-75
1,3,1,2021-06-08 17:05:30.265000,-69,-255,-255,-74
1,3,1,2021-06-08 17:05:30.265000,-71,-255,-255,-74
2,5,1,2021-06-08 18:59:30.265000,-255,-63,-255,-255
2,5,1,2021-06-08 18:59:30.265000,-255,-67,-255,-255
2,5,1,2021-06-08 18:59:30.265000,-255,-63,-255,-255
2,5,1,2021-06-08 18:59:30.265000,-255,-70,-255,-255
2,5,1,2021-06-08 18:59:30.265000,-255,-67,-255,-255
2,5,1,2021-06-08 18:59:30.265000,-255,-64,-255,-255
2,5,1,2021-06-08 18:59:30.265000,-255,-69,-255,-255
2,5,1,2021-06-08 19:00:30.265000,-69,-255,-78,-60
2,5,1,2021-06-08 19:00:30.265000,-71,-255,-87,-84
2,5,1,2021-06-08 19:00:30.265000,-68,-255,-77,-71
2,5,1,2021-06-08 19:00:30.265000,-70,-255,-87,-71
2,5,1,2021-06-08 19:00:30.265000,-255,-255,-87,-62
2,5,1,2021-06-08 19:01:30.265000,-73,-62,-88,-62
2,5,1,2021-06-08 19:01:30.265000,-68,-63,-78,-61
2,5,1,2021-06-08 19:01:30.265000,-72,-69,-80,-72
2,5,1,2021-06-08 19:01:30.265000,-255,-65,-80,-71
2,5,1,2021-06-08 19:01:30.265000,-255,-63,-77,-71
2,5,1,2021-06-08 19:01:30.265000,-255,-62,-80,-255
2,5,1,2021-06-08 19:02:30.265000,-71,-69,-88,-70
2,5,1,2021-06-08 19:02:30.265000,-71,-63,-88,-71
2,5,1,2021-06-08 19:02:30.265000,-73,-66,-80,-71
2,5,1,2021-06-08 19:02:30.265000,-73,-68,-88,-63
2,5,1,2021-06-08 19:02:30.265000,-68,-62,-255,-61
2,5,1,2021-06-08 19:02:30.265000,-255,-69,-255,-83
2,5,1,2021-06-08 19:03:30.265000,-71,-63,-78,-88
2,5,1,2021-06-08 19:03:30.265000,-70,-68,-79,-61
2,5,1,2021-06-08 19:03:30.265000,-73,-67,-78,-60
2,5,1,2021-06-08 19:03:30.265000,-71,-63,-80,-60
2,5,1,2021-06-08 19:03:30.265000,-73,-68,-78,-255
2,5,1,2021-06-08 19:03:30.265000,-255,-255,-88,-255
2,5,1,2021-06-08 19:04:30.265000,-73,-62,-80,-62
2,5,1,2021-06-08 19:04:30.265000,-67,-69,-80,-62
2,5,1,2021-06-08 19:04:30.265000,-72,-66,-79,-60
2,5,1,2021-06-08 19:04:30.265000,-69,-63,-88,-59
2,5,1,2021-06-08 19:04:30.265000,-74,-69,-88,-255
2,4,1,2021-06-08 19:05:30.265000,-72,-255,-94,-63
2,4,1,2021-06-08 19:05:30.265000,-67,-255,-75,-61
2,4,1,2021-06-08 19:05:30.265000,-70,-255,-86,-61
2,4,1,2021-06-08 19:05:30.265000,-70,-255,-82,-69
2,4,1,2021-06-08 19:05:30.265000,-70,-255,-80,-255
2,4,1,2021-06-08 19:05:30.265000,-255,-255,-77,-255
2,4,1,2021-06-08 19:05:30.265000,-255,-255,-72,-255
2,4,1,2021-06-08 19:06:30.265000,-70,-54,-71,-73
2,4,1,2021-06-08 19:06:30.265000,-96,-57,-75,-80
2,4,1,2021-06-08 19:06:30.265000,-68,-61,-69,-78
2,4,1,2021-06-08 19:06:30.265000,-70,-58,-75,-74
2,4,1,2021-06-08 19:06:30.265000,-69,-54,-76,-73
2,4,1,2021-06-08 19:06:30.265000,-71,-57,-68,-255
2,4,1,2021-06-08 19:06:30.265000,-255,-82,-70,-255
2,4,1,2021-06-08 19:07:30.265000,-69,-57,-75,-74
2,4,1,2021-06-08 19:07:30.265000,-68,-77,-68,-79
2,4,1,2021-06-08 19:07:30.265000,-69,-58,-68,-81
2,4,1,2021-06-08 19:07:30.265000,-71,-61,-75,-76
2,4,1,2021-06-08 19:07:30.265000,-255,-54,-71,-255
2,4,1,2021-06-08 19:07:30.265000,-255,-60,-255,-255
2,4,1,2021-06-08 19:07:30.265000,-255,-59,-255,-255
2,4,1,2021-06-08 19:08:30.265000,-70,-57,-70,-80
2,4,1,2021-06-08 19:08:30.265000,-70,-59,-68,-73
2,4,1,2021-06-08 19:08:30.265000,-71,-54,-71,-73
2,4,1,2021-06-08 19:08:30.265000,-255,-57,-93,-74
2,4,1,2021-06-08 19:08:30.265000,-255,-255,-74,-80
2,4,1,2021-06-08 19:08:30.265000,-255,-255,-69,-255
2,4,1,2021-06-08 19:08:30.265000,-255,-255,-74,-255
2,4,1,2021-06-08 19:08:30.265000,-255,-255,-71,-255
2,4,1,2021-06-08 19:09:30.265000,-71,-54,-70,-81
