x,y,z,date,scanner1,scanner2,scanner3,dist1,dist2,dist3
3,6,1,2021-08-01 21:59:53.308000,-78,-93,-255,10.2487,32.4091,50.0000
3,6,1,2021-08-01 21:59:53.308000,-78,-87,-255,10.2487,20.4487,50.0000
3,6,1,2021-08-01 21:59:53.308000,-255,-90,-255,50.0000,25.7434,50.0000
3,6,1,2021-08-01 22:01:53.308000,-255,-255,-92,50.0000,50.0000,30.0147
3,6,1,2021-08-01 22:01:53.308000,-255,-255,-91,50.0000,50.0000,27.7971
3,6,1,2021-08-01 22:01:53.308000,-255,-255,-92,50.0000,50.0000,30.0147
3,6,1,2021-08-01 22:01:53.308000,-255,-255,-90,50.0000,50.0000,25.7434
3,6,1,2021-08-01 22:01:53.308000,-255,-255,-91,50.0000,50.0000,27.7971
4,6,1,2021-08-01 21:58:53.308000,-82,-90,-92,13.9316,25.7434,30.0147
4,6,1,2021-08-01 21:58:53.308000,-78,-84,-90,10.2487,16.2430,25.7434
4,6,1,2021-08-01 21:58:53.308000,-79,-89,-91,11.0662,23.8415,27.7971
4,6,1,2021-08-01 21:58:53.308000,-81,-87,-93,12.9023,20.4487,32.4091
4,6,1,2021-08-01 21:58:53.308000,-78,-92,-255,10.2487,30.0147,50.0000
4,6,1,2021-08-01 21:58:53.308000,-255,-85,-255,50.0000,17.5388,50.0000
4,6,1,2021-08-01 21:58:53.308000,-83,-85,-89,15.0430,17.5388,23.8415
4,6,1,2021-08-01 21:58:53.308000,-84,-88,-88,16.2430,22.0800,22.0800
4,6,1,2021-08-01 21:58:53.308000,-82,-255,-90,13.9316,50.0000,25.7434
4,6,1,2021-08-01 21:58:53.308000,-255,-255,-89,50.0000,50.0000,23.8415
4,6,1,2021-08-01 21:58:53.308000,-255,-255,-89,50.0000,50.0000,23.8415
4,6,1,2021-08-01 22:00:53.308000,-78,-84,-93,10.2487,16.2430,32.4091
4,6,1,2021-08-01 22:00:53.308000,-81,-92,-90,12.9023,30.0147,25.7434
4,6,1,2021-08-01 22:00:53.308000,-78,-255,-91,10.2487,50.0000,27.7971
4,6,1,2021-08-01 22:00:53.308000,-82,-255,-91,13.9316,50.0000,27.7971
4,6,1,2021-08-01 22:00:53.308000,-77,-255,-90,9.4915,50.0000,25.7434
4,6,1,2021-08-01 22:00:53.308000,-81,-255,-92,12.9023,50.0000,30.0147
4,6,1,2021-08-01 22:00:53.308000,-83,-85,-91,15.0430,17.5388,27.7971
4,6,1,2021-08-01 22:00:53.308000,-84,-88,-93,16.2430,22.0800,32.4091
4,6,1,2021-08-01 22:00:53.308000,-84,-255,-255,16.2430,50.0000,50.0000
4,6,1,2021-08-01 22:00:53.308000,-82,-255,-255,13.9316,50.0000,50.0000
4,6,1,2021-08-01 22:00:53.308000,-83,-255,-255,15.0430,50.0000,50.0000
4,5,1,2021-08-01 21:46:53.308000,-83,-83,-87,15.0430,15.0430,20.4487
4,5,1,2021-08-01 21:46:53.308000,-83,-84,-90,15.0430,16.2430,25.7434
4,5,1,2021-08-01 21:46:53.308000,-81,-83,-90,12.9023,15.0430,25.7434
4,5,1,2021-08-01 21:46:53.308000,-84,-255,-90,16.2430,50.0000,25.7434
4,5,1,2021-08-01 21:46:53.308000,-85,-255,-89,17.5388,50.0000,23.8415
4,5,1,2021-08-01 21:46:53.308000,-85,-255,-92,17.5388,50.0000,30.0147
4,5,1,2021-08-01 21:46:53.308000,-77,-85,-92,9.4915,17.5388,30.0147
4,5,1,2021-08-01 21:46:53.308000,-84,-78,-94,16.2430,10.2487,34.9945
4,5,1,2021-08-01 21:46:53.308000,-77,-88,-88,9.4915,22.0800,22.0800
4,5,1,2021-08-01 21:46:53.308000,-88,-85,-91,22.0800,17.5388,27.7971
4,5,1,2021-08-01 21:46:53.308000,-84,-78,-255,16.2430,10.2487,50.0000
4,5,1,2021-08-01 21:46:53.308000,-77,-85,-255,9.4915,17.5388,50.0000
4,5,1,2021-08-01 21:46:53.308000,-255,-78,-255,50.0000,10.2487,50.0000
4,5,1,2021-08-01 21:47:53.308000,-88,-81,-88,22.0800,12.9023,22.0800
4,5,1,2021-08-01 21:47:53.308000,-86,-82,-88,18.9380,13.9316,22.0800
4,5,1,2021-08-01 21:47:53.308000,-85,-82,-89,17.5388,13.9316,23.8415
4,5,1,2021-08-01 21:47:53.308000,-85,-81,-89,17.5388,12.9023,23.8415
4,5,1,2021-08-01 21:47:53.308000,-87,-81,-90,20.4487,12.9023,25.7434
4,5,1,2021-08-01 21:47:53.308000,-81,-83,-255,12.9023,15.0430,50.0000
4,5,1,2021-08-01 21:47:53.308000,-77,-87,-91,9.4915,20.4487,27.7971
4,5,1,2021-08-01 21:47:53.308000,-84,-81,-91,16.2430,12.9023,27.7971
4,5,1,2021-08-01 21:47:53.308000,-85,-87,-255,17.5388,20.4487,50.0000
4,5,1,2021-08-01 21:47:53.308000,-77,-83,-255,9.4915,15.0430,50.0000
4,5,1,2021-08-01 21:47:53.308000,-83,-84,-255,15.0430,16.2430,50.0000
4,5,1,2021-08-01 21:47:53.308000,-255,-77,-255,50.0000,9.4915,50.0000
4,5,1,2021-08-01 21:47:53.308000,-255,-83,-255,50.0000,15.0430,50.0000
7,3,1,2021-08-01 22:44:53.308000,-92,-255,-59,30.0147,50.0000,2.3841
7,3,1,2021-08-01 22:44:53.308000,-90,-255,-66,25.7434,50.0000,4.0801
7,3,1,2021-08-01 22:44:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:44:53.308000,-255,-255,-58,50.0000,50.0000,2.2080
7,3,1,2021-08-01 22:44:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:44:53.308000,-255,-255,-57,50.0000,50.0000,2.0449
7,3,1,2021-08-01 22:44:53.308000,-255,-255,-57,50.0000,50.0000,2.0449
7,3,1,2021-08-01 22:44:53.308000,-255,-255,-56,50.0000,50.0000,1.8938
7,3,1,2021-08-01 22:45:53.308000,-91,-255,-59,27.7971,50.0000,2.3841
