x,y,z,date,scanner1,scanner2,scanner3,scanner4
1,2,1,2021-08-01 21:35:25.992000,-75,-255,-58,-255
1,2,1,2021-08-01 21:35:25.992000,-87,-255,-255,-255
1,2,1,2021-08-01 21:35:25.992000,-74,-71,-59,-255
1,2,1,2021-08-01 21:35:25.992000,-78,-72,-58,-255
1,2,1,2021-08-01 21:35:25.992000,-74,-78,-59,-255
1,2,1,2021-08-01 21:35:25.992000,-78,-73,-58,-255
1,2,1,2021-08-01 21:35:25.992000,-74,-72,-59,-255
1,2,1,2021-08-01 21:36:25.992000,-86,-66,-63,-51
1,2,1,2021-08-01 21:36:25.992000,-75,-73,-63,-46
1,2,1,2021-08-01 21:36:25.992000,-78,-77,-62,-52
1,2,1,2021-08-01 21:36:25.992000,-77,-74,-62,-51
1,2,1,2021-08-01 21:36:25.992000,-84,-255,-62,-255
1,2,1,2021-08-01 21:36:25.992000,-255,-255,-61,-255
1,2,1,2021-08-01 21:36:25.992000,-255,-255,-59,-255
1,2,1,2021-08-01 21:36:25.992000,-255,-255,-63,-255
1,2,1,2021-08-01 21:36:25.992000,-77,-79,-61,-70
1,2,1,2021-08-01 21:36:25.992000,-76,-75,-58,-70
1,2,1,2021-08-01 21:36:25.992000,-79,-80,-60,-70
1,2,1,2021-08-01 21:36:25.992000,-79,-71,-59,-70
1,2,1,2021-08-01 21:36:25.992000,-76,-255,-60,-63
1,2,1,2021-08-01 21:36:25.992000,-80,-255,-59,-64
1,2,1,2021-08-01 21:36:25.992000,-255,-255,-59,-255
1,2,1,2021-08-01 21:36:25.992000,-255,-255,-61,-255
3,2,1,2021-08-01 21:37:25.992000,-81,-255,-51,-255
3,2,1,2021-08-01 21:37:25.992000,-76,-255,-56,-255
3,2,1,2021-08-01 21:37:25.992000,-79,-255,-51,-255
3,2,1,2021-08-01 21:37:25.992000,-78,-255,-45,-255
3,2,1,2021-08-01 21:37:25.992000,-79,-255,-55,-255
3,2,1,2021-08-01 21:37:25.992000,-85,-255,-55,-255
3,2,1,2021-08-01 21:37:25.992000,-84,-255,-59,-255
3,2,1,2021-08-01 21:37:25.992000,-87,-255,-60,-255
3,2,1,2021-08-01 21:37:25.992000,-85,-255,-71,-255
3,2,1,2021-08-01 21:37:25.992000,-79,-255,-57,-255
3,2,1,2021-08-01 21:38:25.992000,-83,-87,-45,-68
3,2,1,2021-08-01 21:38:25.992000,-81,-71,-45,-68
3,2,1,2021-08-01 21:38:25.992000,-79,-74,-55,-80
3,2,1,2021-08-01 21:38:25.992000,-79,-89,-52,-78
3,2,1,2021-08-01 21:38:25.992000,-83,-75,-55,-75
3,2,1,2021-08-01 21:38:25.992000,-79,-255,-255,-79
3,2,1,2021-08-01 21:38:25.992000,-255,-255,-255,-72
3,2,1,2021-08-01 21:38:25.992000,-78,-60,-51,-46
3,2,1,2021-08-01 21:38:25.992000,-88,-69,-65,-56
3,2,1,2021-08-01 21:38:25.992000,-85,-70,-51,-66
3,2,1,2021-08-01 21:38:25.992000,-87,-59,-65,-72
3,2,1,2021-08-01 21:38:25.992000,-89,-80,-255,-68
3,2,1,2021-08-01 21:38:25.992000,-81,-70,-255,-255
3,2,1,2021-08-01 21:38:25.992000,-91,-255,-255,-255
3,2,1,2021-08-01 21:40:25.992000,-79,-71,-44,-70
3,2,1,2021-08-01 21:40:25.992000,-79,-73,-55,-69
3,2,1,2021-08-01 21:40:25.992000,-255,-71,-45,-68
3,2,1,2021-08-01 21:40:25.992000,-255,-82,-50,-81
3,2,1,2021-08-01 21:40:25.992000,-255,-74,-45,-75
3,2,1,2021-08-01 21:40:25.992000,-255,-82,-44,-255
3,2,1,2021-08-01 21:40:25.992000,-255,-255,-54,-255
3,2,1,2021-08-01 21:40:25.992000,-83,-69,-54,-75
3,2,1,2021-08-01 21:40:25.992000,-88,-66,-52,-65
3,2,1,2021-08-01 21:40:25.992000,-91,-60,-64,-65
3,2,1,2021-08-01 21:40:25.992000,-86,-70,-52,-66
3,2,1,2021-08-01 21:40:25.992000,-90,-65,-255,-66
3,2,1,2021-08-01 21:40:25.992000,-255,-255,-255,-64
3,2,1,2021-08-01 21:42:25.992000,-255,-81,-255,-68
3,2,1,2021-08-01 21:42:25.992000,-255,-74,-255,-80
3,2,1,2021-08-01 21:42:25.992000,-255,-80,-255,-75
3,2,1,2021-08-01 21:42:25.992000,-255,-71,-255,-71
3,2,1,2021-08-01 21:42:25.992000,-255,-75,-255,-69
3,2,1,2021-08-01 21:42:25.992000,-255,-255,-255,-68
3,2,1,2021-08-01 21:42:25.992000,-255,-84,-255,-64
3,2,1,2021-08-01 21:42:25.992000,-255,-87,-255,-66
3,2,1,2021-08-01 21:42:25.992000,-255,-63,-255,-66
3,2,1,2021-08-01 21:42:25.992000,-255,-66,-255,-64
3,2,1,2021-08-01 21:42:25.992000,-255,-63,-255,-72
3,2,1,2021-08-01 21:42:25.992000,-255,-64,-255,-255
2,3,1,2021-08-01 21:44:25.992000,-255,-60,-63,-73
2,3,1,2021-08-01 21:44:25.992000,-255,-81,-64,-74
2,3,1,2021-08-01 21:44:25.992000,-255,-63,-58,-73
2,3,1,2021-08-01 21:44:25.992000,-255,-81,-65,-66
2,3,1,2021-08-01 21:44:25.992000,-255,-80,-58,-66
2,3,1,2021-08-01 21:44:25.992000,-255,-255,-65,-255
2,3,1,2021-08-01 21:44:25.992000,-255,-255,-63,-255
2,3,1,2021-08-01 21:44:25.992000,-255,-255,-58,-255
2,3,1,2021-08-01 21:44:25.992000,-255,-73,-67,-57
2,3,1,2021-08-01 21:44:25.992000,-255,-75,-71,-59
2,3,1,2021-08-01 21:44:25.992000,-255,-71,-63,-59
2,3,1,2021-08-01 21:44:25.992000,-255,-72,-67,-255
2,3,1,2021-08-01 21:44:25.992000,-255,-71,-70,-255
2,3,1,2021-08-01 21:44:25.992000,-255,-255,-63,-255
2,3,1,2021-08-01 21:45:25.992000,-89,-61,-255,-65
2,3,1,2021-08-01 21:45:25.992000,-95,-74,-255,-255
2,3,1,2021-08-01 21:45:25.992000,-87,-62,-255,-255
2,3,1,2021-08-01 21:45:25.992000,-72,-64,-255,-255
2,3,1,2021-08-01 21:45:25.992000,-73,-81,-255,-255
2,3,1,2021-08-01 21:45:25.992000,-71,-255,-255,-255
2,3,1,2021-08-01 21:45:25.992000,-77,-71,-255,-60
2,3,1,2021-08-01 21:45:25.992000,-89,-72,-255,-255
2,3,1,2021-08-01 21:45:25.992000,-91,-72,-255,-255
2,3,1,2021-08-01 21:45:25.992000,-86,-72,-255,-255
2,3,1,2021-08-01 21:45:25.992000,-85,-71,-255,-255
2,3,1,2021-08-01 21:46:25.992000,-86,-60,-63,-65
2,3,1,2021-08-01 21:46:25.992000,-72,-71,-64,-72
2,3,1,2021-08-01 21:46:25.992000,-72,-62,-58,-73
2,3,1,2021-08-01 21:46:25.992000,-90,-82,-64,-66
2,3,1,2021-08-01 21:46:25.992000,-73,-71,-255,-255
2,3,1,2021-08-01 21:46:25.992000,-88,-73,-70,-57
2,3,1,2021-08-01 21:46:25.992000,-76,-73,-67,-57
2,3,1,2021-08-01 21:46:25.992000,-77,-73,-71,-60
2,3,1,2021-08-01 21:46:25.992000,-88,-70,-255,-60
2,3,1,2021-08-01 21:46:25.992000,-88,-73,-255,-60
2,3,1,2021-08-01 21:46:25.992000,-89,-72,-255,-255
2,3,1,2021-08-01 21:46:25.992000,-255,-72,-255,-255
2,3,1,2021-08-01 21:47:25.992000,-75,-74,-64,-73
2,3,1,2021-08-01 21:47:25.992000,-86,-60,-58,-66
2,3,1,2021-08-01 21:47:25.992000,-72,-80,-58,-255
2,3,1,2021-08-01 21:47:25.992000,-73,-69,-64,-255
2,3,1,2021-08-01 21:47:25.992000,-92,-255,-62,-255
2,3,1,2021-08-01 21:47:25.992000,-255,-255,-58,-255
2,3,1,2021-08-01 21:47:25.992000,-77,-72,-63,-60
2,3,1,2021-08-01 21:47:25.992000,-89,-73,-63,-58
2,3,1,2021-08-01 21:47:25.992000,-92,-73,-63,-57
2,3,1,2021-08-01 21:47:25.992000,-90,-71,-71,-59
2,3,1,2021-08-01 21:47:25.992000,-90,-73,-255,-59
2,3,1,2021-08-01 21:47:25.992000,-90,-73,-255,-61
2,3,1,2021-08-01 21:47:25.992000,-78,-255,-255,-60
2,3,1,2021-08-01 21:48:25.992000,-73,-61,-65,-66
2,3,1,2021-08-01 21:48:25.992000,-90,-70,-62,-65
2,3,1,2021-08-01 21:48:25.992000,-72,-69,-58,-72
2,3,1,2021-08-01 21:48:25.992000,-90,-80,-64,-73
2,3,1,2021-08-01 21:48:25.992000,-73,-60,-57,-73
2,3,1,2021-08-01 21:48:25.992000,-88,-78,-64,-90
2,3,1,2021-08-01 21:48:25.992000,-72,-70,-255,-255
2,3,1,2021-08-01 21:48:25.992000,-88,-73,-63,-60
2,3,1,2021-08-01 21:48:25.992000,-88,-72,-67,-57
2,3,1,2021-08-01 21:48:25.992000,-76,-71,-63,-58
2,3,1,2021-08-01 21:48:25.992000,-88,-73,-67,-60
2,3,1,2021-08-01 21:48:25.992000,-255,-73,-255,-61
2,3,1,2021-08-01 21:48:25.992000,-255,-72,-255,-255
1,3,1,2021-08-01 21:49:25.992000,-255,-255,-63,-255
1,3,1,2021-08-01 21:49:25.992000,-255,-255,-70,-255
1,3,1,2021-08-01 21:49:25.992000,-255,-255,-69,-255
1,3,1,2021-08-01 21:49:25.992000,-255,-255,-68,-255
1,3,1,2021-08-01 21:49:25.992000,-255,-255,-67,-255
1,3,1,2021-08-01 21:49:25.992000,-255,-255,-66,-255
1,3,1,2021-08-01 21:49:25.992000,-255,-255,-63,-255
1,3,1,2021-08-01 21:49:25.992000,-255,-255,-88,-255
3,3,1,2021-08-01 21:50:25.992000,-255,-86,-255,-255
3,3,1,2021-08-01 21:50:25.992000,-255,-88,-255,-255
3,3,1,2021-08-01 21:50:25.992000,-255,-61,-255,-255
3,3,1,2021-08-01 21:50:25.992000,-255,-69,-255,-255
3,3,1,2021-08-01 21:50:25.992000,-255,-68,-255,-255
3,3,1,2021-08-01 21:50:25.992000,-255,-68,-255,-255
3,3,1,2021-08-01 21:50:25.992000,-255,-63,-255,-255
3,3,1,2021-08-01 21:51:25.992000,-80,-255,-255,-66
3,3,1,2021-08-01 21:51:25.992000,-89,-255,-255,-65
3,3,1,2021-08-01 21:51:25.992000,-74,-255,-255,-66
3,3,1,2021-08-01 21:51:25.992000,-75,-255,-255,-65
3,3,1,2021-08-01 21:51:25.992000,-81,-255,-255,-66
3,3,1,2021-08-01 21:51:25.992000,-74,-255,-255,-255
3,3,1,2021-08-01 21:51:25.992000,-77,-255,-255,-66
3,3,1,2021-08-01 21:51:25.992000,-70,-255,-255,-66
3,3,1,2021-08-01 21:51:25.992000,-80,-255,-255,-66
3,3,1,2021-08-01 21:51:25.992000,-82,-255,-255,-66
3,3,1,2021-08-01 21:51:25.992000,-78,-255,-255,-255
3,3,1,2021-08-01 21:51:25.992000,-79,-255,-255,-255
3,3,1,2021-08-01 21:53:25.992000,-79,-67,-54,-60
3,3,1,2021-08-01 21:53:25.992000,-255,-82,-57,-84
3,3,1,2021-08-01 21:53:25.992000,-255,-63,-54,-74
3,3,1,2021-08-01 21:53:25.992000,-255,-82,-255,-255
3,3,1,2021-08-01 21:53:25.992000,-255,-67,-255,-255
3,3,1,2021-08-01 21:53:25.992000,-255,-62,-255,-255
3,3,1,2021-08-01 21:53:25.992000,-255,-70,-65,-66
3,3,1,2021-08-01 21:53:25.992000,-255,-63,-72,-64
3,3,1,2021-08-01 21:53:25.992000,-255,-70,-66,-62
3,3,1,2021-08-01 21:53:25.992000,-255,-67,-72,-62
3,3,1,2021-08-01 21:53:25.992000,-255,-70,-61,-62
3,3,1,2021-08-01 21:53:25.992000,-255,-63,-255,-66
3,4,1,2021-08-01 21:56:25.992000,-73,-57,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-67,-56,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-71,-57,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-67,-57,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-72,-255,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-68,-255,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-74,-60,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-80,-55,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-79,-59,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-77,-56,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-77,-63,-255,-255
3,4,1,2021-08-01 21:56:25.992000,-75,-255,-255,-255
3,4,1,2021-08-01 21:57:25.992000,-73,-57,-255,-77
3,4,1,2021-08-01 21:57:25.992000,-88,-56,-255,-79
3,4,1,2021-08-01 21:57:25.992000,-73,-62,-255,-80
3,4,1,2021-08-01 21:57:25.992000,-68,-58,-255,-76
3,4,1,2021-08-01 21:57:25.992000,-91,-56,-255,-78
3,4,1,2021-08-01 21:57:25.992000,-67,-84,-255,-255
3,4,1,2021-08-01 21:57:25.992000,-77,-63,-255,-76
3,4,1,2021-08-01 21:57:25.992000,-81,-55,-255,-74
3,4,1,2021-08-01 21:57:25.992000,-77,-64,-255,-77
3,4,1,2021-08-01 21:57:25.992000,-255,-55,-255,-77
3,4,1,2021-08-01 21:57:25.992000,-255,-64,-255,-74
3,4,1,2021-08-01 21:57:25.992000,-255,-64,-255,-255
3,4,1,2021-08-01 21:58:25.992000,-71,-58,-67,-77
3,4,1,2021-08-01 21:58:25.992000,-82,-56,-66,-79
3,4,1,2021-08-01 21:58:25.992000,-72,-58,-67,-78
3,4,1,2021-08-01 21:58:25.992000,-85,-255,-71,-79
3,4,1,2021-08-01 21:58:25.992000,-255,-255,-255,-79
3,4,1,2021-08-01 21:58:25.992000,-77,-63,-71,-73
3,4,1,2021-08-01 21:58:25.992000,-75,-55,-69,-73
3,4,1,2021-08-01 21:58:25.992000,-76,-55,-70,-75
3,4,1,2021-08-01 21:58:25.992000,-75,-64,-65,-76
3,4,1,2021-08-01 21:58:25.992000,-255,-71,-255,-255
3,4,1,2021-08-01 21:59:25.992000,-68,-62,-67,-80
3,4,1,2021-08-01 21:59:25.992000,-72,-58,-80,-77
3,4,1,2021-08-01 21:59:25.992000,-67,-62,-72,-79
3,4,1,2021-08-01 21:59:25.992000,-255,-255,-66,-255
3,4,1,2021-08-01 21:59:25.992000,-77,-69,-73,-76
3,4,1,2021-08-01 21:59:25.992000,-76,-63,-66,-76
3,4,1,2021-08-01 21:59:25.992000,-77,-57,-255,-76
3,4,1,2021-08-01 21:59:25.992000,-77,-61,-255,-255
3,4,1,2021-08-01 21:59:25.992000,-76,-60,-255,-255
3,4,1,2021-08-01 21:59:25.992000,-75,-63,-255,-255
3,4,1,2021-08-01 21:59:25.992000,-75,-54,-255,-255
3,4,1,2021-08-01 21:59:25.992000,-255,-62,-255,-255
3,4,1,2021-08-01 22:00:25.992000,-67,-56,-67,-77
3,4,1,2021-08-01 22:00:25.992000,-72,-58,-80,-79
3,4,1,2021-08-01 22:00:25.992000,-68,-55,-66,-78
3,4,1,2021-08-01 22:00:25.992000,-72,-57,-66,-79
3,4,1,2021-08-01 22:00:25.992000,-255,-57,-71,-79
3,4,1,2021-08-01 22:00:25.992000,-255,-255,-255,-79
3,4,1,2021-08-01 22:00:25.992000,-78,-62,-65,-74
3,4,1,2021-08-01 22:00:25.992000,-76,-61,-88,-74
3,4,1,2021-08-01 22:00:25.992000,-77,-62,-65,-73
3,4,1,2021-08-01 22:00:25.992000,-78,-55,-255,-77
3,4,1,2021-08-01 22:00:25.992000,-255,-62,-255,-77
3,4,1,2021-08-01 22:00:25.992000,-255,-55,-255,-76
3,4,1,2021-08-01 22:00:25.992000,-255,-62,-255,-255
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-68,-79
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-66,-78
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-66,-77
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-72,-76
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-65,-76
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-81,-75
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-72,-77
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-88,-76
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-70,-77
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-67,-77
3,4,1,2021-08-01 22:01:25.992000,-255,-255,-84,-255
2,4,1,2021-08-01 22:02:25.992000,-74,-75,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-64,-69,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-75,-74,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-64,-69,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-60,-89,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-76,-68,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-78,-68,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-76,-68,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-68,-66,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-78,-255,-255,-255
2,4,1,2021-08-01 22:02:25.992000,-67,-255,-255,-255
1,4,1,2021-08-01 22:03:25.992000,-77,-68,-92,-83
1,4,1,2021-08-01 22:03:25.992000,-80,-66,-89,-81
1,4,1,2021-08-01 22:03:25.992000,-68,-69,-94,-81
1,4,1,2021-08-01 22:03:25.992000,-77,-68,-255,-82
1,4,1,2021-08-01 22:03:25.992000,-77,-67,-255,-78
1,4,1,2021-08-01 22:03:25.992000,-68,-67,-255,-82
1,4,1,2021-08-01 22:03:25.992000,-78,-68,-255,-255
1,4,1,2021-08-01 22:03:25.992000,-64,-74,-80,-71
1,4,1,2021-08-01 22:03:25.992000,-59,-70,-88,-71
1,4,1,2021-08-01 22:03:25.992000,-75,-75,-85,-71
1,4,1,2021-08-01 22:03:25.992000,-60,-71,-255,-255
1,4,1,2021-08-01 22:03:25.992000,-75,-255,-255,-255
1,4,1,2021-08-01 22:04:25.992000,-77,-68,-86,-78
1,4,1,2021-08-01 22:04:25.992000,-68,-67,-88,-77
1,4,1,2021-08-01 22:04:25.992000,-77,-69,-85,-84
1,4,1,2021-08-01 22:04:25.992000,-77,-66,-255,-82
1,4,1,2021-08-01 22:04:25.992000,-67,-68,-255,-81
1,4,1,2021-08-01 22:04:25.992000,-77,-67,-255,-255
1,4,1,2021-08-01 22:04:25.992000,-84,-75,-80,-71
1,4,1,2021-08-01 22:04:25.992000,-75,-72,-90,-72
1,4,1,2021-08-01 22:04:25.992000,-59,-72,-90,-75
1,4,1,2021-08-01 22:04:25.992000,-74,-255,-80,-75
1,4,1,2021-08-01 22:04:25.992000,-61,-255,-255,-71
2,4,1,2021-08-01 22:05:25.992000,-255,-69,-81,-78
2,4,1,2021-08-01 22:05:25.992000,-255,-74,-89,-78
2,4,1,2021-08-01 22:05:25.992000,-255,-83,-80,-71
2,4,1,2021-08-01 22:05:25.992000,-255,-75,-255,-71
2,4,1,2021-08-01 22:05:25.992000,-255,-66,-91,-85
2,4,1,2021-08-01 22:05:25.992000,-255,-69,-85,-82
2,4,1,2021-08-01 22:05:25.992000,-255,-69,-255,-81
2,4,1,2021-08-01 22:05:25.992000,-255,-70,-255,-77
2,4,1,2021-08-01 22:05:25.992000,-255,-69,-255,-77
2,4,1,2021-08-01 22:05:25.992000,-255,-69,-255,-77
2,4,1,2021-08-01 22:06:25.992000,-61,-71,-87,-79
2,4,1,2021-08-01 22:06:25.992000,-76,-77,-82,-79
2,4,1,2021-08-01 22:06:25.992000,-60,-74,-87,-74
2,4,1,2021-08-01 22:06:25.992000,-75,-78,-82,-255
2,4,1,2021-08-01 22:06:25.992000,-61,-74,-255,-255
2,4,1,2021-08-01 22:06:25.992000,-86,-255,-255,-255
2,4,1,2021-08-01 22:06:25.992000,-76,-255,-255,-255
2,4,1,2021-08-01 22:06:25.992000,-77,-67,-85,-82
2,4,1,2021-08-01 22:06:25.992000,-68,-68,-84,-82
2,4,1,2021-08-01 22:06:25.992000,-77,-68,-93,-82
2,4,1,2021-08-01 22:06:25.992000,-77,-68,-255,-81
2,4,1,2021-08-01 22:06:25.992000,-68,-67,-255,-77
2,4,1,2021-08-01 22:06:25.992000,-255,-70,-255,-255
2,4,1,2021-08-01 22:06:25.992000,-255,-67,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-77,-255,-83,-255
1,4,1,2021-08-01 22:07:25.992000,-78,-255,-83,-255
1,4,1,2021-08-01 22:07:25.992000,-77,-255,-91,-255
1,4,1,2021-08-01 22:07:25.992000,-69,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-77,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-78,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-68,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-78,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-75,-255,-81,-255
1,4,1,2021-08-01 22:07:25.992000,-86,-255,-82,-255
1,4,1,2021-08-01 22:07:25.992000,-75,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-63,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-59,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-74,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-62,-255,-255,-255
3,5,1,2021-08-01 22:09:25.992000,-68,-69,-59,-79
3,5,1,2021-08-01 22:09:25.992000,-79,-60,-62,-79
3,5,1,2021-08-01 22:09:25.992000,-70,-69,-59,-79
3,5,1,2021-08-01 22:09:25.992000,-67,-60,-61,-79
3,5,1,2021-08-01 22:09:25.992000,-68,-67,-58,-255
3,5,1,2021-08-01 22:09:25.992000,-255,-67,-62,-255
3,5,1,2021-08-01 22:09:25.992000,-255,-255,-60,-255
3,5,1,2021-08-01 22:09:25.992000,-67,-62,-73,-82
3,5,1,2021-08-01 22:09:25.992000,-76,-62,-255,-82
3,5,1,2021-08-01 22:09:25.992000,-76,-255,-255,-85
3,5,1,2021-08-01 22:09:25.992000,-69,-255,-255,-79
3,5,1,2021-08-01 22:09:25.992000,-71,-255,-255,-74
3,5,1,2021-08-01 22:09:25.992000,-255,-255,-255,-74
3,5,1,2021-08-01 22:10:25.992000,-76,-64,-59,-78
3,5,1,2021-08-01 22:10:25.992000,-71,-71,-60,-78
3,5,1,2021-08-01 22:10:25.992000,-75,-71,-58,-79
3,5,1,2021-08-01 22:10:25.992000,-71,-66,-255,-80
3,5,1,2021-08-01 22:10:25.992000,-255,-60,-255,-81
3,5,1,2021-08-01 22:10:25.992000,-75,-80,-79,-76
3,5,1,2021-08-01 22:10:25.992000,-65,-71,-72,-77
3,5,1,2021-08-01 22:10:25.992000,-85,-63,-73,-77
3,5,1,2021-08-01 22:10:25.992000,-255,-63,-74,-255
3,5,1,2021-08-01 22:10:25.992000,-255,-73,-255,-255
3,5,1,2021-08-01 22:10:25.992000,-255,-56,-255,-255
3,5,1,2021-08-01 22:11:25.992000,-69,-255,-61,-82
3,5,1,2021-08-01 22:11:25.992000,-71,-255,-58,-78
3,5,1,2021-08-01 22:11:25.992000,-69,-255,-58,-78
3,5,1,2021-08-01 22:11:25.992000,-72,-255,-58,-80
3,5,1,2021-08-01 22:11:25.992000,-74,-255,-58,-81
3,5,1,2021-08-01 22:11:25.992000,-70,-255,-255,-255
3,5,1,2021-08-01 22:11:25.992000,-76,-255,-69,-78
3,5,1,2021-08-01 22:11:25.992000,-84,-255,-69,-76
3,5,1,2021-08-01 22:11:25.992000,-255,-255,-76,-255
3,5,1,2021-08-01 22:11:25.992000,-255,-255,-72,-255
3,5,1,2021-08-01 22:11:25.992000,-255,-255,-74,-255
3,5,1,2021-08-01 22:11:25.992000,-255,-255,-75,-255
1,5,1,2021-08-01 22:15:25.992000,-255,-255,-255,-74
1,5,1,2021-08-01 22:15:25.992000,-255,-255,-255,-74
1,5,1,2021-08-01 22:15:25.992000,-255,-255,-255,-73
1,5,1,2021-08-01 22:15:25.992000,-255,-255,-255,-73
1,5,1,2021-08-01 22:15:25.992000,-255,-255,-255,-73
1,5,1,2021-08-01 22:15:25.992000,-255,-255,-255,-73
1,5,1,2021-08-01 22:15:25.992000,-255,-255,-255,-73
1,5,1,2021-08-01 22:15:25.992000,-255,-255,-255,-78
2,5,1,2021-08-01 22:16:25.992000,-75,-255,-75,-90
2,5,1,2021-08-01 22:16:25.992000,-60,-255,-85,-77
2,5,1,2021-08-01 22:16:25.992000,-60,-255,-72,-77
2,5,1,2021-08-01 22:16:25.992000,-77,-255,-73,-79
2,5,1,2021-08-01 22:16:25.992000,-64,-255,-84,-88
2,5,1,2021-08-01 22:16:25.992000,-76,-255,-84,-255
2,5,1,2021-08-01 22:16:25.992000,-64,-255,-255,-255
2,5,1,2021-08-01 22:16:25.992000,-73,-255,-79,-74
