x,y,z,date,scanner1,scanner2,scanner3,dist1,dist2,dist3
1,3,1,2021-08-01 21:18:53.308000,-88,-255,-255,22.0800,50.0000,50.0000
1,3,1,2021-08-01 21:18:53.308000,-83,-67,-255,15.0430,4.4055,50.0000
1,3,1,2021-08-01 21:18:53.308000,-90,-71,-255,25.7434,5.9887,50.0000
1,3,1,2021-08-01 21:18:53.308000,-83,-90,-255,15.0430,25.7434,50.0000
1,3,1,2021-08-01 21:18:53.308000,-84,-76,-255,16.2430,8.7902,50.0000
1,3,1,2021-08-01 21:18:53.308000,-255,-74,-255,50.0000,7.5393,50.0000
1,3,1,2021-08-01 21:18:53.308000,-255,-72,-255,50.0000,6.4665,50.0000
1,3,1,2021-08-01 21:19:53.308000,-102,-69,-75,64.6646,5.1365,8.1408
1,3,1,2021-08-01 21:19:53.308000,-90,-71,-75,25.7434,5.9887,8.1408
1,3,1,2021-08-01 21:19:53.308000,-96,-70,-68,40.8006,5.5463,4.7570
1,3,1,2021-08-01 21:19:53.308000,-87,-72,-255,20.4487,6.4665,50.0000
1,3,1,2021-08-01 21:19:53.308000,-96,-71,-255,40.8006,5.9887,50.0000
1,3,1,2021-08-01 21:19:53.308000,-84,-255,-255,16.2430,50.0000,50.0000
1,3,1,2021-08-01 21:19:53.308000,-89,-255,-255,23.8415,50.0000,50.0000
1,3,1,2021-08-01 21:19:53.308000,-84,-74,-74,16.2430,7.5393,7.5393
1,3,1,2021-08-01 21:19:53.308000,-83,-73,-75,15.0430,6.9823,8.1408
1,3,1,2021-08-01 21:19:53.308000,-96,-74,-75,40.8006,7.5393,8.1408
1,3,1,2021-08-01 21:19:53.308000,-255,-74,-74,50.0000,7.5393,7.5393
1,3,1,2021-08-01 21:19:53.308000,-255,-75,-74,50.0000,8.1408,7.5393
1,3,1,2021-08-01 21:19:53.308000,-255,-96,-75,50.0000,40.8006,8.1408
1,3,1,2021-08-01 21:19:53.308000,-255,-75,-255,50.0000,8.1408,50.0000
1,3,1,2021-08-01 21:20:53.308000,-87,-70,-75,20.4487,5.5463,8.1408
1,3,1,2021-08-01 21:20:53.308000,-90,-70,-74,25.7434,5.5463,7.5393
1,3,1,2021-08-01 21:20:53.308000,-95,-71,-74,37.7862,5.9887,7.5393
1,3,1,2021-08-01 21:20:53.308000,-255,-72,-75,50.0000,6.4665,8.1408
1,3,1,2021-08-01 21:20:53.308000,-255,-70,-84,50.0000,5.5463,16.2430
1,3,1,2021-08-01 21:20:53.308000,-255,-255,-75,50.0000,50.0000,8.1408
1,3,1,2021-08-01 21:20:53.308000,-91,-74,-75,27.7971,7.5393,8.1408
1,3,1,2021-08-01 21:20:53.308000,-89,-74,-74,23.8415,7.5393,7.5393
1,3,1,2021-08-01 21:20:53.308000,-84,-73,-74,16.2430,6.9823,7.5393
1,3,1,2021-08-01 21:20:53.308000,-93,-76,-74,32.4091,8.7902,7.5393
1,3,1,2021-08-01 21:20:53.308000,-255,-255,-74,50.0000,50.0000,7.5393
1,3,1,2021-08-01 21:20:53.308000,-255,-255,-75,50.0000,50.0000,8.1408
1,3,1,2021-08-01 21:20:53.308000,-255,-255,-75,50.0000,50.0000,8.1408
2,3,1,2021-08-01 21:21:53.308000,-84,-74,-76,16.2430,7.5393,8.7902
2,3,1,2021-08-01 21:21:53.308000,-85,-73,-75,17.5388,6.9823,8.1408
2,3,1,2021-08-01 21:21:53.308000,-91,-75,-73,27.7971,8.1408,6.9823
2,3,1,2021-08-01 21:21:53.308000,-83,-73,-74,15.0430,6.9823,7.5393
2,3,1,2021-08-01 21:21:53.308000,-255,-73,-255,50.0000,6.9823,50.0000
2,3,1,2021-08-01 21:21:53.308000,-255,-74,-255,50.0000,7.5393,50.0000
2,3,1,2021-08-01 21:21:53.308000,-255,-94,-255,50.0000,34.9945,50.0000
2,3,1,2021-08-01 21:21:53.308000,-100,-73,-68,55.4626,6.9823,4.7570
2,3,1,2021-08-01 21:21:53.308000,-89,-70,-68,23.8415,5.5463,4.7570
