x,y,z,date,scanner1,scanner2,scanner3
3,6,1,2021-08-01 23:38:29.250000,-76,-80,-80
3,6,1,2021-08-01 23:38:29.250000,-64,-83,-85
3,6,1,2021-08-01 23:38:29.250000,-78,-255,-255
3,6,1,2021-08-01 23:38:29.250000,-76,-255,-255
3,6,1,2021-08-01 23:38:29.250000,-74,-255,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-87,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-83,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-89,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-87,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-83,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-87,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-81,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-91,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-80,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-82,-255
3,6,1,2021-08-01 23:42:29.250000,-255,-89,-255
4,6,1,2021-08-01 23:39:29.250000,-61,-81,-78
4,6,1,2021-08-01 23:39:29.250000,-79,-83,-85
4,6,1,2021-08-01 23:39:29.250000,-75,-83,-84
4,6,1,2021-08-01 23:39:29.250000,-64,-81,-79
4,6,1,2021-08-01 23:39:29.250000,-64,-84,-77
4,6,1,2021-08-01 23:39:29.250000,-61,-80,-255
4,6,1,2021-08-01 23:39:29.250000,-64,-255,-255
4,6,1,2021-08-01 23:39:29.250000,-70,-89,-80
4,6,1,2021-08-01 23:39:29.250000,-73,-88,-72
4,6,1,2021-08-01 23:39:29.250000,-82,-88,-82
4,6,1,2021-08-01 23:39:29.250000,-71,-255,-80
4,6,1,2021-08-01 23:39:29.250000,-86,-255,-81
4,6,1,2021-08-01 23:40:29.250000,-74,-90,-86
4,6,1,2021-08-01 23:40:29.250000,-64,-84,-82
4,6,1,2021-08-01 23:40:29.250000,-78,-86,-89
4,6,1,2021-08-01 23:40:29.250000,-75,-255,-81
4,6,1,2021-08-01 23:40:29.250000,-78,-255,-88
4,6,1,2021-08-01 23:40:29.250000,-73,-91,-72
4,6,1,2021-08-01 23:40:29.250000,-70,-89,-82
4,6,1,2021-08-01 23:40:29.250000,-73,-89,-82
4,6,1,2021-08-01 23:40:29.250000,-85,-255,-255
4,6,1,2021-08-01 23:40:29.250000,-71,-255,-255
4,6,1,2021-08-01 23:40:29.250000,-82,-255,-255
4,6,1,2021-08-01 23:41:29.250000,-74,-87,-80
4,6,1,2021-08-01 23:41:29.250000,-64,-92,-86
4,6,1,2021-08-01 23:41:29.250000,-75,-255,-83
4,6,1,2021-08-01 23:41:29.250000,-64,-255,-77
4,6,1,2021-08-01 23:41:29.250000,-75,-255,-87
4,6,1,2021-08-01 23:41:29.250000,-79,-255,-255
4,6,1,2021-08-01 23:41:29.250000,-71,-92,-81
4,6,1,2021-08-01 23:41:29.250000,-81,-90,-72
4,6,1,2021-08-01 23:41:29.250000,-75,-86,-81
4,6,1,2021-08-01 23:41:29.250000,-72,-255,-255
4,6,1,2021-08-01 23:41:29.250000,-84,-255,-255
4,6,1,2021-08-01 23:41:29.250000,-74,-255,-255
4,6,1,2021-08-01 23:41:29.250000,-72,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-65,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-86,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-75,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-75,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-63,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-74,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-77,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-76,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-75,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-74,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-82,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-84,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-72,-255,-255
4,6,1,2021-08-01 23:43:29.250000,-73,-255,-255
4,7,1,2021-08-01 23:51:29.250000,-70,-255,-78
4,7,1,2021-08-01 23:51:29.250000,-70,-255,-77
4,7,1,2021-08-01 23:51:29.250000,-67,-255,-83
4,7,1,2021-08-01 23:51:29.250000,-71,-255,-81
4,7,1,2021-08-01 23:51:29.250000,-67,-255,-255
4,7,1,2021-08-01 23:51:29.250000,-69,-255,-255
4,7,1,2021-08-01 23:51:29.250000,-60,-255,-76
4,7,1,2021-08-01 23:51:29.250000,-58,-255,-70
4,7,1,2021-08-01 23:51:29.250000,-60,-255,-76
4,7,1,2021-08-01 23:51:29.250000,-60,-255,-71
4,7,1,2021-08-01 23:51:29.250000,-56,-255,-255
4,7,1,2021-08-01 23:53:29.250000,-70,-78,-81
4,7,1,2021-08-01 23:53:29.250000,-71,-82,-76
4,7,1,2021-08-01 23:53:29.250000,-69,-81,-80
4,7,1,2021-08-01 23:53:29.250000,-67,-78,-79
4,7,1,2021-08-01 23:53:29.250000,-68,-82,-80
4,7,1,2021-08-01 23:53:29.250000,-255,-86,-255
4,7,1,2021-08-01 23:53:29.250000,-59,-79,-70
4,7,1,2021-08-01 23:53:29.250000,-58,-80,-71
4,7,1,2021-08-01 23:53:29.250000,-59,-83,-255
4,7,1,2021-08-01 23:53:29.250000,-81,-79,-255
4,7,1,2021-08-01 23:53:29.250000,-58,-80,-255
4,7,1,2021-08-01 23:53:29.250000,-60,-255,-255
4,7,1,2021-08-01 23:53:29.250000,-60,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-69,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-70,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-70,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-69,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-70,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-68,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-60,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-59,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-60,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-57,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-60,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-58,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-60,-255,-255
4,7,1,2021-08-01 23:56:29.250000,-57,-255,-255
3,7,1,2021-08-01 23:52:29.250000,-57,-79,-71
3,7,1,2021-08-01 23:52:29.250000,-60,-81,-77
3,7,1,2021-08-01 23:52:29.250000,-59,-79,-255
3,7,1,2021-08-01 23:52:29.250000,-59,-78,-255
3,7,1,2021-08-01 23:52:29.250000,-61,-79,-255
3,7,1,2021-08-01 23:52:29.250000,-255,-82,-255
3,7,1,2021-08-01 23:52:29.250000,-255,-77,-255
3,7,1,2021-08-01 23:52:29.250000,-71,-82,-78
3,7,1,2021-08-01 23:52:29.250000,-70,-86,-82
3,7,1,2021-08-01 23:52:29.250000,-68,-81,-84
3,7,1,2021-08-01 23:52:29.250000,-71,-78,-79
3,7,1,2021-08-01 23:52:29.250000,-70,-83,-78
3,7,1,2021-08-01 23:52:29.250000,-255,-79,-255
3,7,1,2021-08-01 23:54:29.250000,-255,-78,-78
3,7,1,2021-08-01 23:54:29.250000,-255,-81,-71
3,7,1,2021-08-01 23:54:29.250000,-255,-79,-77
3,7,1,2021-08-01 23:54:29.250000,-255,-79,-71
3,7,1,2021-08-01 23:54:29.250000,-255,-78,-255
3,7,1,2021-08-01 23:54:29.250000,-255,-84,-78
3,7,1,2021-08-01 23:54:29.250000,-255,-78,-83
3,7,1,2021-08-01 23:54:29.250000,-255,-81,-78
3,7,1,2021-08-01 23:54:29.250000,-255,-83,-75
3,7,1,2021-08-01 23:54:29.250000,-255,-81,-255
3,7,1,2021-08-01 23:55:29.250000,-56,-77,-77
3,7,1,2021-08-01 23:55:29.250000,-62,-78,-71
3,7,1,2021-08-01 23:55:29.250000,-59,-78,-71
3,7,1,2021-08-01 23:55:29.250000,-60,-78,-77
3,7,1,2021-08-01 23:55:29.250000,-56,-255,-255
3,7,1,2021-08-01 23:55:29.250000,-58,-255,-255
3,7,1,2021-08-01 23:55:29.250000,-59,-255,-255
3,7,1,2021-08-01 23:55:29.250000,-69,-88,-75
3,7,1,2021-08-01 23:55:29.250000,-68,-78,-80
3,7,1,2021-08-01 23:55:29.250000,-70,-84,-82
3,7,1,2021-08-01 23:55:29.250000,-68,-79,-80
3,7,1,2021-08-01 23:55:29.250000,-68,-86,-82
3,7,1,2021-08-01 23:55:29.250000,-68,-87,-80
3,7,1,2021-08-01 23:55:29.250000,-71,-81,-255
2,7,1,2021-08-01 23:58:29.250000,-255,-94,-81
2,7,1,2021-08-01 23:58:29.250000,-255,-78,-79
