x,y,z,date,scanner1,scanner2,scanner3,scanner4
0,8,1,2021-08-01 23:57:37.620000,-78,-76,-255,-83
0,8,1,2021-08-01 23:57:37.620000,-77,-73,-255,-84
0,8,1,2021-08-01 23:57:37.620000,-70,-76,-255,-87
0,8,1,2021-08-01 23:57:37.620000,-75,-255,-255,-85
0,8,1,2021-08-01 23:57:37.620000,-75,-255,-255,-255
0,8,1,2021-08-01 23:57:37.620000,-77,-255,-255,-255
0,8,1,2021-08-01 23:57:37.620000,-81,-75,-88,-89
0,8,1,2021-08-01 23:57:37.620000,-74,-80,-94,-87
0,8,1,2021-08-01 23:57:37.620000,-81,-76,-86,-86
0,8,1,2021-08-01 23:57:37.620000,-76,-255,-255,-86
0,8,1,2021-08-01 23:57:37.620000,-82,-255,-255,-89
0,8,1,2021-08-01 23:57:37.620000,-255,-255,-255,-90
0,9,1,2021-08-01 23:58:37.620000,-81,-91,-94,-255
0,9,1,2021-08-01 23:58:37.620000,-74,-80,-95,-255
0,9,1,2021-08-01 23:58:37.620000,-75,-98,-96,-255
0,9,1,2021-08-01 23:58:37.620000,-82,-76,-87,-255
0,9,1,2021-08-01 23:58:37.620000,-76,-96,-87,-255
0,9,1,2021-08-01 23:58:37.620000,-73,-255,-88,-255
0,9,1,2021-08-01 23:58:37.620000,-78,-75,-86,-255
0,9,1,2021-08-01 23:58:37.620000,-71,-75,-255,-255
0,9,1,2021-08-01 23:58:37.620000,-77,-75,-255,-255
0,9,1,2021-08-01 23:58:37.620000,-70,-73,-255,-255
0,9,1,2021-08-01 23:58:37.620000,-255,-76,-255,-255
