x,y,z,date,scanner1,scanner2,scanner3,scanner4
2,4,1,2021-08-01 22:06:25.992000,-76,-77,-82,-79
2,4,1,2021-08-01 22:06:25.992000,-60,-74,-87,-74
2,4,1,2021-08-01 22:06:25.992000,-75,-78,-82,-255
2,4,1,2021-08-01 22:06:25.992000,-61,-74,-255,-255
2,4,1,2021-08-01 22:06:25.992000,-86,-255,-255,-255
2,4,1,2021-08-01 22:06:25.992000,-76,-255,-255,-255
2,4,1,2021-08-01 22:06:25.992000,-77,-67,-85,-82
2,4,1,2021-08-01 22:06:25.992000,-68,-68,-84,-82
2,4,1,2021-08-01 22:06:25.992000,-77,-68,-93,-82
2,4,1,2021-08-01 22:06:25.992000,-77,-68,-255,-81
2,4,1,2021-08-01 22:06:25.992000,-68,-67,-255,-77
2,4,1,2021-08-01 22:06:25.992000,-255,-70,-255,-255
2,4,1,2021-08-01 22:06:25.992000,-255,-67,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-77,-255,-83,-255
1,4,1,2021-08-01 22:07:25.992000,-78,-255,-83,-255
1,4,1,2021-08-01 22:07:25.992000,-77,-255,-91,-255
1,4,1,2021-08-01 22:07:25.992000,-69,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-77,-255,-255,-255
1,4,1,2021-08-01 22:07:25.992000,-78,-255,-255,-255
