x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3,dist4
1,2,1,2021-08-01 21:13:37.620000,-85,-255,-66,-54,17.5388,50.0000,4.0801,1.6243
1,2,1,2021-08-01 21:13:37.620000,-94,-255,-68,-54,34.9945,50.0000,4.7570,1.6243
1,2,1,2021-08-01 21:13:37.620000,-90,-255,-65,-54,25.7434,50.0000,3.7786,1.6243
1,2,1,2021-08-01 21:13:37.620000,-255,-255,-63,-59,50.0000,50.0000,3.2409,2.3841
1,2,1,2021-08-01 21:13:37.620000,-255,-255,-66,-60,50.0000,50.0000,4.0801,2.5743
1,2,1,2021-08-01 21:13:37.620000,-255,-255,-63,-255,50.0000,50.0000,3.2409,50.0000
3,2,1,2021-08-01 21:15:37.620000,-92,-255,-255,-69,30.0147,50.0000,50.0000,5.1365
3,2,1,2021-08-01 21:15:37.620000,-88,-255,-255,-66,22.0800,50.0000,50.0000,4.0801
3,2,1,2021-08-01 21:15:37.620000,-86,-255,-255,-60,18.9380,50.0000,50.0000,2.5743
3,2,1,2021-08-01 21:15:37.620000,-86,-255,-255,-61,18.9380,50.0000,50.0000,2.7797
3,2,1,2021-08-01 21:15:37.620000,-89,-255,-255,-64,23.8415,50.0000,50.0000,3.4995
3,2,1,2021-08-01 21:15:37.620000,-255,-255,-255,-68,50.0000,50.0000,50.0000,4.7570
3,2,1,2021-08-01 21:15:37.620000,-255,-255,-255,-68,50.0000,50.0000,50.0000,4.7570
3,2,1,2021-08-01 21:15:37.620000,-82,-255,-255,-75,13.9316,50.0000,50.0000,8.1408
3,2,1,2021-08-01 21:15:37.620000,-83,-255,-255,-80,15.0430,50.0000,50.0000,11.9490
3,2,1,2021-08-01 21:15:37.620000,-79,-255,-255,-86,11.0662,50.0000,50.0000,18.9380
3,2,1,2021-08-01 21:15:37.620000,-85,-255,-255,-71,17.5388,50.0000,50.0000,5.9887
3,2,1,2021-08-01 21:15:37.620000,-82,-255,-255,-71,13.9316,50.0000,50.0000,5.9887
3,2,1,2021-08-01 21:15:37.620000,-80,-255,-255,-65,11.9490,50.0000,50.0000,3.7786
3,2,1,2021-08-01 21:15:37.620000,-81,-255,-255,-64,12.9023,50.0000,50.0000,3.4995
3,2,1,2021-08-01 21:16:37.620000,-89,-96,-59,-68,23.8415,40.8006,2.3841,4.7570
3,2,1,2021-08-01 21:16:37.620000,-89,-95,-63,-68,23.8415,37.7862,3.2409,4.7570
3,2,1,2021-08-01 21:16:37.620000,-95,-87,-57,-68,37.7862,20.4487,2.0449,4.7570
3,2,1,2021-08-01 21:16:37.620000,-255,-92,-57,-60,50.0000,30.0147,2.0449,2.5743
3,2,1,2021-08-01 21:16:37.620000,-255,-86,-63,-60,50.0000,18.9380,3.2409,2.5743
3,2,1,2021-08-01 21:16:37.620000,-255,-255,-255,-64,50.0000,50.0000,50.0000,3.4995
3,2,1,2021-08-01 21:16:37.620000,-83,-93,-45,-83,15.0430,32.4091,0.8141,15.0430
3,2,1,2021-08-01 21:16:37.620000,-81,-79,-45,-84,12.9023,11.0662,0.8141,16.2430
3,2,1,2021-08-01 21:16:37.620000,-84,-80,-44,-82,16.2430,11.9490,0.7539,13.9316
3,2,1,2021-08-01 21:16:37.620000,-255,-255,-48,-84,50.0000,50.0000,1.0249,16.2430
3,2,1,2021-08-01 21:16:37.620000,-255,-255,-45,-71,50.0000,50.0000,0.8141,5.9887
3,2,1,2021-08-01 21:16:37.620000,-255,-255,-255,-71,50.0000,50.0000,50.0000,5.9887
3,2,1,2021-08-01 21:16:37.620000,-255,-255,-255,-71,50.0000,50.0000,50.0000,5.9887
4,2,1,2021-08-01 21:17:37.620000,-81,-74,-46,-71,12.9023,7.5393,0.8790,5.9887
4,2,1,2021-08-01 21:17:37.620000,-79,-89,-45,-65,11.0662,23.8415,0.8141,3.7786
4,2,1,2021-08-01 21:17:37.620000,-82,-82,-50,-65,13.9316,13.9316,1.1949,3.7786
4,2,1,2021-08-01 21:17:37.620000,-80,-74,-49,-65,11.9490,7.5393,1.1066,3.7786
4,2,1,2021-08-01 21:17:37.620000,-78,-92,-51,-84,10.2487,30.0147,1.2902,16.2430
4,2,1,2021-08-01 21:17:37.620000,-82,-81,-49,-88,13.9316,12.9023,1.1066,22.0800
4,2,1,2021-08-01 21:17:37.620000,-92,-84,-57,-63,30.0147,16.2430,2.0449,3.2409
4,2,1,2021-08-01 21:17:37.620000,-255,-90,-63,-68,50.0000,25.7434,3.2409,4.7570
4,2,1,2021-08-01 21:17:37.620000,-255,-85,-63,-64,50.0000,17.5388,3.2409,3.4995
4,2,1,2021-08-01 21:17:37.620000,-255,-84,-63,-68,50.0000,16.2430,3.2409,4.7570
4,2,1,2021-08-01 21:17:37.620000,-255,-91,-57,-69,50.0000,27.7971,2.0449,5.1365
4,2,1,2021-08-01 21:17:37.620000,-255,-255,-63,-59,50.0000,50.0000,3.2409,2.3841
4,2,1,2021-08-01 21:17:37.620000,-255,-255,-255,-60,50.0000,50.0000,50.0000,2.5743
4,2,1,2021-08-01 21:17:37.620000,-255,-255,-255,-60,50.0000,50.0000,50.0000,2.5743
3,2,1,2021-08-01 21:18:37.620000,-91,-87,-255,-60,27.7971,20.4487,50.0000,2.5743
3,2,1,2021-08-01 21:18:37.620000,-90,-87,-255,-64,25.7434,20.4487,50.0000,3.4995
3,2,1,2021-08-01 21:18:37.620000,-255,-87,-255,-255,50.0000,20.4487,50.0000,50.0000
3,2,1,2021-08-01 21:18:37.620000,-255,-92,-255,-255,50.0000,30.0147,50.0000,50.0000
3,2,1,2021-08-01 21:18:37.620000,-85,-76,-255,-86,17.5388,8.7902,50.0000,18.9380
3,2,1,2021-08-01 21:18:37.620000,-83,-80,-255,-83,15.0430,11.9490,50.0000,15.0430
3,2,1,2021-08-01 21:18:37.620000,-82,-75,-255,-71,13.9316,8.1408,50.0000,5.9887
3,2,1,2021-08-01 21:18:37.620000,-81,-255,-255,-96,12.9023,50.0000,50.0000,40.8006
3,2,1,2021-08-01 21:18:37.620000,-83,-255,-255,-71,15.0430,50.0000,50.0000,5.9887
3,2,1,2021-08-01 21:18:37.620000,-80,-255,-255,-71,11.9490,50.0000,50.0000,5.9887
3,2,1,2021-08-01 21:19:37.620000,-90,-86,-57,-68,25.7434,18.9380,2.0449,4.7570
