x,y,z,date,scanner1,scanner2,scanner3,scanner4
4,2,1,2021-08-01 21:17:37.620000,-82,-82,-50,-65
4,2,1,2021-08-01 21:17:37.620000,-80,-74,-49,-65
4,2,1,2021-08-01 21:17:37.620000,-78,-92,-51,-84
4,2,1,2021-08-01 21:17:37.620000,-82,-81,-49,-88
4,2,1,2021-08-01 21:17:37.620000,-92,-84,-57,-63
4,2,1,2021-08-01 21:17:37.620000,-255,-90,-63,-68
4,2,1,2021-08-01 21:17:37.620000,-255,-85,-63,-64
4,2,1,2021-08-01 21:17:37.620000,-255,-84,-63,-68
4,2,1,2021-08-01 21:17:37.620000,-255,-91,-57,-69
4,2,1,2021-08-01 21:17:37.620000,-255,-255,-63,-59
4,2,1,2021-08-01 21:17:37.620000,-255,-255,-255,-60
4,2,1,2021-08-01 21:17:37.620000,-255,-255,-255,-60
3,2,1,2021-08-01 21:18:37.620000,-91,-87,-255,-60
3,2,1,2021-08-01 21:18:37.620000,-90,-87,-255,-64
3,2,1,2021-08-01 21:18:37.620000,-255,-87,-255,-255
3,2,1,2021-08-01 21:18:37.620000,-255,-92,-255,-255
3,2,1,2021-08-01 21:18:37.620000,-85,-76,-255,-86
3,2,1,2021-08-01 21:18:37.620000,-83,-80,-255,-83
3,2,1,2021-08-01 21:18:37.620000,-82,-75,-255,-71
3,2,1,2021-08-01 21:18:37.620000,-81,-255,-255,-96
3,2,1,2021-08-01 21:18:37.620000,-83,-255,-255,-71
3,2,1,2021-08-01 21:18:37.620000,-80,-255,-255,-71
3,2,1,2021-08-01 21:19:37.620000,-90,-86,-57,-68
3,2,1,2021-08-01 21:19:37.620000,-91,-93,-63,-68
3,2,1,2021-08-01 21:19:37.620000,-255,-88,-57,-68
3,2,1,2021-08-01 21:19:37.620000,-255,-90,-63,-59
3,2,1,2021-08-01 21:19:37.620000,-255,-87,-255,-64
3,2,1,2021-08-01 21:19:37.620000,-255,-90,-255,-255
3,2,1,2021-08-01 21:19:37.620000,-79,-80,-47,-65
3,2,1,2021-08-01 21:19:37.620000,-81,-88,-46,-65
3,2,1,2021-08-01 21:19:37.620000,-82,-74,-52,-83
3,2,1,2021-08-01 21:19:37.620000,-81,-80,-49,-83
3,2,1,2021-08-01 21:19:37.620000,-79,-75,-49,-71
3,2,1,2021-08-01 21:19:37.620000,-83,-255,-255,-255
3,2,1,2021-08-01 21:20:37.620000,-255,-85,-57,-255
3,2,1,2021-08-01 21:20:37.620000,-255,-89,-63,-255
3,2,1,2021-08-01 21:20:37.620000,-255,-88,-58,-255
3,2,1,2021-08-01 21:20:37.620000,-255,-85,-57,-255
3,2,1,2021-08-01 21:20:37.620000,-255,-255,-57,-255
3,2,1,2021-08-01 21:20:37.620000,-255,-89,-52,-255
3,2,1,2021-08-01 21:20:37.620000,-255,-85,-51,-255
3,2,1,2021-08-01 21:20:37.620000,-255,-90,-45,-255
1,3,1,2021-08-01 21:22:37.620000,-85,-255,-59,-255
1,3,1,2021-08-01 21:22:37.620000,-85,-255,-62,-255
1,3,1,2021-08-01 21:22:37.620000,-87,-255,-58,-255
1,3,1,2021-08-01 21:22:37.620000,-82,-255,-63,-255
1,3,1,2021-08-01 21:22:37.620000,-84,-255,-58,-255
1,3,1,2021-08-01 21:22:37.620000,-87,-255,-61,-255
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-65,-255
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-58,-255
