x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3
2,6,1,2021-08-01 21:06:35.651000,-91,-65,-255,27.7971,3.7786,50.0000
2,6,1,2021-08-01 21:06:35.651000,-57,-67,-255,2.0449,4.4055,50.0000
2,6,1,2021-08-01 21:06:35.651000,-57,-64,-255,2.0449,3.4995,50.0000
2,6,1,2021-08-01 21:06:35.651000,-65,-67,-255,3.7786,4.4055,50.0000
2,6,1,2021-08-01 21:06:35.651000,-57,-67,-255,2.0449,4.4055,50.0000
1,4,1,2021-08-01 21:08:35.651000,-255,-70,-73,50.0000,5.5463,6.9823
1,4,1,2021-08-01 21:08:35.651000,-255,-65,-73,50.0000,3.7786,6.9823
1,4,1,2021-08-01 21:08:35.651000,-255,-70,-73,50.0000,5.5463,6.9823
1,4,1,2021-08-01 21:08:35.651000,-255,-73,-73,50.0000,6.9823,6.9823
1,4,1,2021-08-01 21:08:35.651000,-255,-70,-73,50.0000,5.5463,6.9823
1,4,1,2021-08-01 21:08:35.651000,-255,-70,-74,50.0000,5.5463,7.5393
1,4,1,2021-08-01 21:08:35.651000,-255,-69,-74,50.0000,5.1365,7.5393
1,4,1,2021-08-01 21:08:35.651000,-255,-68,-74,50.0000,4.7570,7.5393
1,4,1,2021-08-01 21:08:35.651000,-255,-63,-73,50.0000,3.2409,6.9823
1,4,1,2021-08-01 21:08:35.651000,-255,-66,-74,50.0000,4.0801,7.5393
1,4,1,2021-08-01 21:08:35.651000,-255,-76,-75,50.0000,8.7902,8.1408
1,4,1,2021-08-01 21:08:35.651000,-255,-63,-68,50.0000,3.2409,4.7570
1,4,1,2021-08-01 21:08:35.651000,-255,-68,-76,50.0000,4.7570,8.7902
2,5,1,2021-08-01 21:09:35.651000,-77,-63,-75,9.4915,3.2409,8.1408
2,5,1,2021-08-01 21:09:35.651000,-83,-63,-75,15.0430,3.2409,8.1408
2,5,1,2021-08-01 21:09:35.651000,-78,-77,-74,10.2487,9.4915,7.5393
2,5,1,2021-08-01 21:09:35.651000,-84,-76,-75,16.2430,8.7902,8.1408
2,5,1,2021-08-01 21:09:35.651000,-85,-255,-75,17.5388,50.0000,8.1408
2,5,1,2021-08-01 21:09:35.651000,-75,-73,-73,8.1408,6.9823,6.9823
2,5,1,2021-08-01 21:09:35.651000,-73,-70,-74,6.9823,5.5463,7.5393
2,5,1,2021-08-01 21:09:35.651000,-76,-71,-74,8.7902,5.9887,7.5393
2,5,1,2021-08-01 21:09:35.651000,-75,-73,-73,8.1408,6.9823,6.9823
2,5,1,2021-08-01 21:09:35.651000,-73,-66,-74,6.9823,4.0801,7.5393
2,5,1,2021-08-01 21:09:35.651000,-76,-70,-255,8.7902,5.5463,50.0000
2,5,1,2021-08-01 21:09:35.651000,-255,-73,-255,50.0000,6.9823,50.0000
1,4,1,2021-08-01 21:10:35.651000,-76,-255,-255,8.7902,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-75,-255,-255,8.1408,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-73,-255,-255,6.9823,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-76,-255,-255,8.7902,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-86,-255,-255,18.9380,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-79,-255,-255,11.0662,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-80,-255,-255,11.9490,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-77,-255,-255,9.4915,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-84,-255,-255,16.2430,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-78,-255,-255,10.2487,50.0000,50.0000
1,4,1,2021-08-01 21:10:35.651000,-85,-255,-255,17.5388,50.0000,50.0000
2,3,1,2021-08-01 21:12:35.651000,-255,-63,-58,50.0000,3.2409,2.2080
2,3,1,2021-08-01 21:12:35.651000,-255,-62,-58,50.0000,3.0015,2.2080
2,3,1,2021-08-01 21:12:35.651000,-255,-61,-56,50.0000,2.7797,1.8938
2,3,1,2021-08-01 21:12:35.651000,-255,-63,-50,50.0000,3.2409,1.1949
2,3,1,2021-08-01 21:12:35.651000,-255,-60,-59,50.0000,2.5743,2.3841
2,3,1,2021-08-01 21:12:35.651000,-255,-62,-51,50.0000,3.0015,1.2902
2,3,1,2021-08-01 21:12:35.651000,-255,-62,-59,50.0000,3.0015,2.3841
2,3,1,2021-08-01 21:12:35.651000,-255,-63,-255,50.0000,3.2409,50.0000
2,3,1,2021-08-01 21:12:35.651000,-255,-61,-255,50.0000,2.7797,50.0000
2,3,1,2021-08-01 21:12:35.651000,-255,-65,-64,50.0000,3.7786,3.4995
2,3,1,2021-08-01 21:12:35.651000,-255,-85,-56,50.0000,17.5388,1.8938
