x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3,dist4
1,5,1,2021-08-01 22:26:48.419000,-71,-255,-89,-255,5.9887,50.0000,23.8415,50.0000
1,5,1,2021-08-01 22:26:48.419000,-66,-255,-255,-255,4.0801,50.0000,50.0000,50.0000
1,5,1,2021-08-01 22:26:48.419000,-85,-76,-84,-81,17.5388,8.7902,16.2430,12.9023
1,5,1,2021-08-01 22:26:48.419000,-89,-76,-77,-86,23.8415,8.7902,9.4915,18.9380
1,5,1,2021-08-01 22:26:48.419000,-85,-82,-84,-71,17.5388,13.9316,16.2430,5.9887
1,5,1,2021-08-01 22:26:48.419000,-86,-77,-255,-81,18.9380,9.4915,50.0000,12.9023
1,5,1,2021-08-01 22:26:48.419000,-86,-76,-255,-87,18.9380,8.7902,50.0000,20.4487
1,5,1,2021-08-01 22:26:48.419000,-255,-77,-255,-87,50.0000,9.4915,50.0000,20.4487
1,5,1,2021-08-01 22:26:48.419000,-255,-83,-255,-255,50.0000,15.0430,50.0000,50.0000
1,5,1,2021-08-01 22:26:48.419000,-255,-82,-255,-255,50.0000,13.9316,50.0000,50.0000
1,5,1,2021-08-01 22:27:48.419000,-255,-71,-81,-80,50.0000,5.9887,12.9023,11.9490
1,5,1,2021-08-01 22:27:48.419000,-255,-71,-91,-73,50.0000,5.9887,27.7971,6.9823
1,5,1,2021-08-01 22:27:48.419000,-255,-70,-72,-73,50.0000,5.5463,6.4665,6.9823
1,5,1,2021-08-01 22:27:48.419000,-255,-69,-255,-73,50.0000,5.1365,50.0000,6.9823
1,5,1,2021-08-01 22:27:48.419000,-255,-72,-255,-72,50.0000,6.4665,50.0000,6.4665
1,5,1,2021-08-01 22:27:48.419000,-255,-255,-255,-73,50.0000,50.0000,50.0000,6.9823
1,5,1,2021-08-01 22:27:48.419000,-255,-83,-77,-72,50.0000,15.0430,9.4915,6.4665
1,5,1,2021-08-01 22:27:48.419000,-255,-76,-77,-81,50.0000,8.7902,9.4915,12.9023
1,5,1,2021-08-01 22:27:48.419000,-255,-77,-77,-81,50.0000,9.4915,9.4915,12.9023
1,5,1,2021-08-01 22:27:48.419000,-255,-83,-85,-81,50.0000,15.0430,17.5388,12.9023
1,5,1,2021-08-01 22:27:48.419000,-255,-76,-77,-81,50.0000,8.7902,9.4915,12.9023
1,5,1,2021-08-01 22:27:48.419000,-255,-77,-255,-87,50.0000,9.4915,50.0000,20.4487
1,5,1,2021-08-01 22:27:48.419000,-255,-82,-255,-86,50.0000,13.9316,50.0000,18.9380
3,4,1,2021-08-01 22:29:48.419000,-79,-81,-63,-255,11.0662,12.9023,3.2409,50.0000
3,4,1,2021-08-01 22:29:48.419000,-84,-83,-65,-255,16.2430,15.0430,3.7786,50.0000
3,4,1,2021-08-01 22:29:48.419000,-83,-80,-89,-255,15.0430,11.9490,23.8415,50.0000
3,4,1,2021-08-01 22:29:48.419000,-78,-83,-63,-255,10.2487,15.0430,3.2409,50.0000
3,4,1,2021-08-01 22:29:48.419000,-84,-72,-74,-255,16.2430,6.4665,7.5393,50.0000
3,4,1,2021-08-01 22:29:48.419000,-255,-72,-68,-255,50.0000,6.4665,4.7570,50.0000
3,4,1,2021-08-01 22:29:48.419000,-255,-62,-75,-255,50.0000,3.0015,8.1408,50.0000
3,4,1,2021-08-01 22:29:48.419000,-255,-73,-76,-255,50.0000,6.9823,8.7902,50.0000
3,4,1,2021-08-01 22:29:48.419000,-255,-72,-75,-255,50.0000,6.4665,8.1408,50.0000
3,4,1,2021-08-01 22:29:48.419000,-255,-255,-75,-255,50.0000,50.0000,8.1408,50.0000
3,4,1,2021-08-01 22:29:48.419000,-255,-255,-76,-255,50.0000,50.0000,8.7902,50.0000
3,4,1,2021-08-01 22:30:48.419000,-77,-255,-65,-255,9.4915,50.0000,3.7786,50.0000
3,4,1,2021-08-01 22:30:48.419000,-75,-255,-63,-255,8.1408,50.0000,3.2409,50.0000
3,4,1,2021-08-01 22:30:48.419000,-84,-255,-64,-255,16.2430,50.0000,3.4995,50.0000
3,4,1,2021-08-01 22:30:48.419000,-78,-255,-63,-255,10.2487,50.0000,3.2409,50.0000
3,4,1,2021-08-01 22:30:48.419000,-86,-255,-64,-255,18.9380,50.0000,3.4995,50.0000
3,4,1,2021-08-01 22:30:48.419000,-75,-255,-62,-255,8.1408,50.0000,3.0015,50.0000
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-61,-255,50.0000,50.0000,2.7797,50.0000
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-63,-255,50.0000,50.0000,3.2409,50.0000
3,4,1,2021-08-01 22:30:48.419000,-84,-255,-68,-255,16.2430,50.0000,4.7570,50.0000
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-74,-255,50.0000,50.0000,7.5393,50.0000
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-74,-255,50.0000,50.0000,7.5393,50.0000
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-76,-255,50.0000,50.0000,8.7902,50.0000
1,4,1,2021-08-01 22:32:48.419000,-71,-70,-73,-255,5.9887,5.5463,6.9823,50.0000
1,4,1,2021-08-01 22:32:48.419000,-73,-74,-255,-255,6.9823,7.5393,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-71,-76,-255,-255,5.9887,8.7902,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-78,-75,-255,-255,10.2487,8.1408,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-255,-70,-255,-255,50.0000,5.5463,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-89,-76,-83,-255,23.8415,8.7902,15.0430,50.0000
1,4,1,2021-08-01 22:32:48.419000,-89,-74,-255,-255,23.8415,7.5393,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-87,-75,-255,-255,20.4487,8.1408,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-88,-80,-255,-255,22.0800,11.9490,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-255,-74,-255,-255,50.0000,7.5393,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-255,-80,-255,-255,50.0000,11.9490,50.0000,50.0000
1,4,1,2021-08-01 22:32:48.419000,-255,-74,-255,-255,50.0000,7.5393,50.0000,50.0000
1,4,1,2021-08-01 22:33:48.419000,-73,-70,-96,-255,6.9823,5.5463,40.8006,50.0000
1,4,1,2021-08-01 22:33:48.419000,-79,-77,-72,-255,11.0662,9.4915,6.4665,50.0000
1,4,1,2021-08-01 22:33:48.419000,-70,-74,-71,-255,5.5463,7.5393,5.9887,50.0000
1,4,1,2021-08-01 22:33:48.419000,-73,-72,-72,-255,6.9823,6.4665,6.4665,50.0000
1,4,1,2021-08-01 22:33:48.419000,-70,-255,-71,-255,5.5463,50.0000,5.9887,50.0000
