x,y,z,date,scanner1,scanner2,scanner3,scanner4
1,5,1,2021-08-01 22:26:48.419000,-86,-76,-255,-87
1,5,1,2021-08-01 22:26:48.419000,-255,-77,-255,-87
1,5,1,2021-08-01 22:26:48.419000,-255,-83,-255,-255
1,5,1,2021-08-01 22:26:48.419000,-255,-82,-255,-255
1,5,1,2021-08-01 22:27:48.419000,-255,-71,-81,-80
1,5,1,2021-08-01 22:27:48.419000,-255,-71,-91,-73
1,5,1,2021-08-01 22:27:48.419000,-255,-70,-72,-73
1,5,1,2021-08-01 22:27:48.419000,-255,-69,-255,-73
1,5,1,2021-08-01 22:27:48.419000,-255,-72,-255,-72
1,5,1,2021-08-01 22:27:48.419000,-255,-255,-255,-73
1,5,1,2021-08-01 22:27:48.419000,-255,-83,-77,-72
1,5,1,2021-08-01 22:27:48.419000,-255,-76,-77,-81
1,5,1,2021-08-01 22:27:48.419000,-255,-77,-77,-81
1,5,1,2021-08-01 22:27:48.419000,-255,-83,-85,-81
1,5,1,2021-08-01 22:27:48.419000,-255,-76,-77,-81
1,5,1,2021-08-01 22:27:48.419000,-255,-77,-255,-87
1,5,1,2021-08-01 22:27:48.419000,-255,-82,-255,-86
3,4,1,2021-08-01 22:29:48.419000,-79,-81,-63,-255
3,4,1,2021-08-01 22:29:48.419000,-84,-83,-65,-255
3,4,1,2021-08-01 22:29:48.419000,-83,-80,-89,-255
3,4,1,2021-08-01 22:29:48.419000,-78,-83,-63,-255
3,4,1,2021-08-01 22:29:48.419000,-84,-72,-74,-255
3,4,1,2021-08-01 22:29:48.419000,-255,-72,-68,-255
3,4,1,2021-08-01 22:29:48.419000,-255,-62,-75,-255
3,4,1,2021-08-01 22:29:48.419000,-255,-73,-76,-255
3,4,1,2021-08-01 22:29:48.419000,-255,-72,-75,-255
3,4,1,2021-08-01 22:29:48.419000,-255,-255,-75,-255
3,4,1,2021-08-01 22:29:48.419000,-255,-255,-76,-255
3,4,1,2021-08-01 22:30:48.419000,-77,-255,-65,-255
3,4,1,2021-08-01 22:30:48.419000,-75,-255,-63,-255
3,4,1,2021-08-01 22:30:48.419000,-84,-255,-64,-255
3,4,1,2021-08-01 22:30:48.419000,-78,-255,-63,-255
3,4,1,2021-08-01 22:30:48.419000,-86,-255,-64,-255
3,4,1,2021-08-01 22:30:48.419000,-75,-255,-62,-255
